Sat,"Sep 28, 1963",,@,Buffalo Bills,L 20-31,L -3,,Houston Oilers,,
Sat,"Sep 28, 1963",,,Oakland Raiders,L 7-10,L -2.5,@,New York Jets,,
Sun,"Sep 29, 1963",,,Boston Patriots,L 10-14,L -3,@,Denver Broncos,,
Sun,"Sep 29, 1963",,,Kansas City Chiefs,L 10-24,L -1.5,@,San Diego Chargers,,
