Day,Date,Time(ET),Location,Favorite,Score,Spread,Opponent,Underdog,Over/Under
Sat,Sep 14 1963,,@,Houston Oilers,W 20-14,N/A,,Denver Broncos,,
Sat,Sep 14 1963,,@,San Diego Chargers,W 17-13,N/A,,Boston Patriots,,
Sun,Sep 15 1963,,@,Oakland Raiders,W 35-17,W -3,,Buffalo Bills,,
