Day,Date,Time(ET),Location,Favorite,Score,Spread,Opponent,Underdog,Over/Under
Sun,Oct 13 1963,,@,Baltimore Colts,W 20-3,W -13,,San Francisco 49ers,,
Sun,Oct 13 1963,,,Detroit Lions,L 14-17,L -5,@,Dallas Cowboys,,
Sun,Oct 13 1963,,,Chicago Bears,W 52-14,W -13.5,@,Los Angeles Rams,,
Sun,Oct 13 1963,,,Green Bay Packers,W 37-28,L -13.5,@,Minnesota Vikings,,
Sun,Oct 13 1963,,@,New York Giants,L 24-35,L -3.5,,Cleveland Browns,,
Sun,Oct 13 1963,,@,St Louis Cardinals,W 24-23,L -3,,Pittsburgh Steelers,,
Sun,Oct 13 1963,,@,Washington Redskins,L 24-37,L -3,,Philadelphia Eagles,,
