Day,Date,Time(ET),Location,Favorite,Score,Spread,Opponent,Underdog,Over/Under
Sun,Sep 29 1963,,@,Cleveland Browns,W 20-6,W -13,,Los Angeles Rams,,
Sun,Sep 29 1963,,,Chicago Bears,W 37-21,W -2,@,Detroit Lions,,
Sun,Sep 29 1963,,@,Green Bay Packers,W 31-20,L -13.5,,Baltimore Colts,,
Sun,Sep 29 1963,,@,Minnesota Vikings,W 45-14,W -7,,San Francisco 49ers,,
Sun,Sep 29 1963,,,New York Giants,W 37-14,W -6.5,@,Philadelphia Eagles,,
Sun,Sep 29 1963,,@,Pittsburgh Steelers,W 23-10,W -6.5,,St Louis Cardinals,,
Sun,Sep 29 1963,,@,Washington Redskins,W 21-17,W -2.5,,Dallas Cowboys,,
