Sun,"Nov 3, 1963",,,Chicago Bears,W 17-7,W -3.5,@,Baltimore Colts,,
Sun,"Nov 3, 1963",,@,Dallas Cowboys,W 35-20,W -6.5,,Washington Redskins,,
Sun,"Nov 3, 1963",,@,Green Bay Packers,W 33-14,W -10.5,,Pittsburgh Steelers,,at Milwaukee
Sun,"Nov 3, 1963",,@,Minnesota Vikings,W 21-13,W -5.5,,Los Angeles Rams,,
Sun,"Nov 3, 1963",,,Cleveland Browns,W 23-17,L -11,@,Philadelphia Eagles,,
Sun,"Nov 3, 1963",,,Detroit Lions,W 45-7,W -6.5,@,San Francisco 49ers,,
Sun,"Nov 3, 1963",,,New York Giants,W 38-21,W -6,@,St Louis Cardinals,,
