NFC Divisional,Sat,"Dec 22, 1973",1:00,@,Minnesota Vikings,W 27-20,L -8,,Washington Redskins,
AFC Divisional,Sat,"Dec 22, 1973",4:00,@,Oakland Raiders,W 33-14,W -3.5,,Pittsburgh Steelers,
AFC Divisional,Sun,"Dec 23, 1973",1:00,@,Miami Dolphins,W 34-16,W -10,,Cincinnati Bengals,
NFC Divisional,Sun,"Dec 23, 1973",4:00,@,Dallas Cowboys,W 27-16,W -2.5,,Los Angeles Rams,
NFC Championship,Sun,"Dec 30, 1973",1:00,,Minnesota Vikings,W 27-10,W -1,@,Dallas Cowboys,
AFC Championship,Sun,"Dec 30, 1973",4:00,@,Miami Dolphins,W 27-10,W -7,,Oakland Raiders,
Super Bowl VIII,Sun,"Jan 13, 1974",3:50,N,Miami Dolphins,W 24-7,W -6.5,,Minnesota Vikings,U 33
