Day,Date,Time(ET),Location,Favorite,Score,Spread,Opponent,Underdog,Over/Under,Additional Notes
Sun,"Oct 7, 1973",1:00,,San Francisco 49ers,W 13-9,L -5,@,Atlanta Falcons,,
Sun,"Oct 7, 1973",1:00,@,Buffalo Bills,W 27-26,L -5.5,,Philadelphia Eagles,,
Sun,"Oct 7, 1973",1:00,,Cincinnati Bengals,L 10-17,L -1,@,Cleveland Browns,,
Sun,"Oct 7, 1973",1:00,@,Miami Dolphins,W 31-3,W -14.5,,New York Jets,,
Sun,"Oct 7, 1973",1:00,@,New England Patriots,W 24-16,W -3,,Baltimore Colts,,
Sun,"Oct 7, 1973",1:00,,Green Bay Packers,W 16-14,L -5,@,New York Giants,,
Sun,"Oct 7, 1973",1:00,@,Pittsburgh Steelers,W 38-21,L -19,,San Diego Chargers,,
Sun,"Oct 7, 1973",2:00,,Los Angeles Rams,W 31-26,L -15,@,Houston Oilers,,
Sun,"Oct 7, 1973",2:00,@,Kansas City Chiefs,W 16-14,L -6.5,,Denver Broncos,,
Sun,"Oct 7, 1973",2:00,,Chicago Bears,L 16-21,L -11,@,New Orleans Saints,,
Sun,"Oct 7, 1973",2:00,,Oakland Raiders,W 17-10,L -7.5,@,St Louis Cardinals,,
Sun,"Oct 7, 1973",4:00,,Minnesota Vikings,W 23-9,W -6,@,Detroit Lions,,
Mon,"Oct 8, 1973",9:00,@,Washington Redskins,W 14-7,W -1,,Dallas Cowboys,,
