Day,Date,Time(ET),Location,Favorite,Score,Spread,Opponent,Underdog,Over/Under,Additional Notes
Thu,"Nov 22, 1973",12:15,,Washington Commanders,W 20-0,W -4,@,Detroit Lions,,
Thu,"Nov 22, 1973",3:30,@,Dallas Cowboys,L 7-14,L -2.5,,Miami Dolphins,,
Sun,"Nov 25, 1973",1:00,@,Cincinnati Bengals,W 42-24,W -10.5,,St Louis Cardinals,,
Sun,"Nov 25, 1973",1:00,,Pittsburgh Steelers,L 16-21,L -4,@,Cleveland Browns,,
Sun,"Nov 25, 1973",1:00,,New York Giants,L 16-20,L -2,@,Philadelphia Eagles,,
Sun,"Nov 25, 1973",2:00,,Buffalo Bills,W 24-17,W -3.5,@,Baltimore Colts,,
Sun,"Nov 25, 1973",2:00,,New England Patriots,W 32-0,W -3.5,@,Houston Oilers,,
Sun,"Nov 25, 1973",2:00,@,Minnesota Vikings,W 31-13,W -15,,Chicago Bears,,
Sun,"Nov 25, 1973",2:00,,Los Angeles Rams,W 24-13,L -14,@,New Orleans Saints,,
Sun,"Nov 25, 1973",3:00,@,Denver Broncos,W 14-10,W -1.5,,Kansas City Chiefs,,
Sun,"Nov 25, 1973",4:00,,Atlanta Falcons,W 28-20,W -5.5,@,New York Jets,,
Sun,"Nov 25, 1973",4:00,@,Oakland Raiders,W 31-3,W -13,,San Diego Chargers,,
Mon,"Nov 26, 1973",9:00,@,San Francisco 49ers,W 20-6,W -5,,Green Bay Packers,,
