Day,Date,Time(ET),Location,Favorite,Score,Spread,Opponent,Underdog,Over/Under
Sun,"Oct 28, 1973",1:00,@,Cleveland Browns,T 16-16,L -14.5,,San Diego Chargers,,
Sun,"Oct 28, 1973",1:00,@,Detroit Lions,W 34-0,W -2,,Green Bay Packers,,
Sun,"Oct 28, 1973",1:00,,Miami Dolphins,W 30-14,W -15,@,New England Patriots,,
Sun,"Oct 28, 1973",1:00,,Denver Broncos,W 40-28,W -4.5,@,New York Jets,,
Sun,"Oct 28, 1973",1:00,,Dallas Cowboys,L 16-30,L -10.5,@,Philadelphia Eagles,,
Sun,"Oct 28, 1973",2:00,,Oakland Raiders,W 34-21,W -11,@,Baltimore Colts,,
Sun,"Oct 28, 1973",2:00,@,Chicago Bears,W 35-14,W -7.5,,Houston Oilers,,
Sun,"Oct 28, 1973",2:00,@,Minnesota Vikings,W 10-9,L -3,,Los Angeles Rams,,
Sun,"Oct 28, 1973",2:00,,Washington Redskins,L 3-19,L -15,@,New Orleans Saints,,
Sun,"Oct 28, 1973",2:00,,New York Giants,L 27-35,L -3,@,St Louis Cardinals,,
Sun,"Oct 28, 1973",4:00,@,Pittsburgh Steelers,W 20-13,L -9.5,,Cincinnati Bengals,,
Sun,"Oct 28, 1973",4:00,@,San Francisco 49ers,L 3-17,L -3.5,,Atlanta Falcons,,
Mon,"Oct 29, 1973",9:00,,Kansas City Chiefs,L 14-23,L -6.5,@,Buffalo Bills,,
