Day,Date,Time(ET),Location,Favorite,Score,Spread,Opponent,Underdog,Over/Under,Additional Notes
Sun,"Oct 18, 2020",1:00,@,Carolina Panthers,L 16-23,L -2,,Chicago Bears,U 45,
Sun,"Oct 18, 2020",1:00,@,Indianapolis Colts,W 31-27,L -7.5,,Cincinnati Bengals,O 46,
Sun,"Oct 18, 2020",1:00,,Detroit Lions,W 34-16,W -3,@,Jacksonville Jaguars,U 52.5,
Sun,"Oct 18, 2020",1:00,@,Minnesota Vikings,L 23-40,L -3.5,,Atlanta Falcons,O 53.5,
Sun,"Oct 18, 2020",1:00,@,New England Patriots,L 12-18,L -7,,Denver Broncos,U 43.5,
Sun,"Oct 18, 2020",1:00,@,New York Giants,W 20-19,L -2,,Washington Football Team,U 42.5,
Sun,"Oct 18, 2020",1:00,,Baltimore Ravens,W 30-28,L -10.5,@,Philadelphia Eagles,O 46.5,
Sun,"Oct 18, 2020",1:00,@,Pittsburgh Steelers,W 38-7,W -3,,Cleveland Browns,U 50,
Sun,"Oct 18, 2020",1:00,@,Tennessee Titans,W 42-36 (OT),W -4,,Houston Texans,O 52,
Sun,"Oct 18, 2020",4:05,@,Miami Dolphins,W 24-0,W -10,,New York Jets,U 46,
Sun,"Oct 18, 2020",4:25,,Green Bay Packers,L 10-38,L -3,@,Tampa Bay Buccaneers,U 55,
Sun,"Oct 18, 2020",8:20,,Los Angeles Rams,L 16-24,L -2.5,@,San Francisco 49ers,U 51,
Mon,"Oct 19, 2020",5:00,,Kansas City Chiefs,W 26-17,W -5.5,@,Buffalo Bills,U 55,
Mon,"Oct 19, 2020",8:15,@,Dallas Cowboys,L 10-38,L -1,,Arizona Cardinals,U 55.5,
