Day,Date,Time(ET),Location,Favorite,Score,Spread,Opponent,Underdog,Over/Under,Additional Notes
Thu,"Oct 1, 2020",8:20,@,New York Jets,L 28-37,L -1,,Denver Broncos,O 41,
Sun,"Oct 4, 2020",1:00,,Arizona Cardinals,L 21-31,L -3,@,Carolina Panthers,U 52.5,
Sun,"Oct 4, 2020",1:00,,Indianapolis Colts,W 19-11,W -3.5,@,Chicago Bears,U 43.5,
Sun,"Oct 4, 2020",1:00,@,Cincinnati Bengals,W 33-25,W -1,,Jacksonville Jaguars,O 50,
Sun,"Oct 4, 2020",1:00,@,Dallas Cowboys,L 38-49,L -3.5,,Cleveland Browns,O 56.5,
Sun,"Oct 4, 2020",1:00,,New Orleans Saints,W 35-29,W -3,@,Detroit Lions,O 51.5,
Sun,"Oct 4, 2020",1:00,@,Houston Texans,L 23-31,L -3.5,,Minnesota Vikings,O 52.5,
Sun,"Oct 4, 2020",1:00,,Seattle Seahawks,W 31-23,W -4.5,@,Miami Dolphins,U 55,
Sun,"Oct 4, 2020",1:00,@,Tampa Bay Buccaneers,W 38-31,L -7.5,,Los Angeles Chargers,O 42.5,
Sun,"Oct 4, 2020",1:00,,Baltimore Ravens,W 31-17,L -14.5,@,Washington Commanders,O 45,
Sun,"Oct 4, 2020",4:05,@,Los Angeles Rams,W 17-9,L -13.5,,New York Giants,U 50,
Sun,"Oct 4, 2020",4:25,,Buffalo Bills,W 30-23,W -3,@,Las Vegas Raiders,P 53,
Sun,"Oct 4, 2020",8:20,@,San Francisco 49ers,L 20-25,L -8.5,,Philadelphia Eagles,U 45.5,
Mon,"Oct 5, 2020",7:05,@,Kansas City Chiefs,W 26-10,W -11,,New England Patriots,U 48.5,
Mon,"Oct 5, 2020",8:15,@,Green Bay Packers,W 30-16,W -5,,Atlanta Falcons,U 56.5,
