Day,Date,Time(ET),Location,Favorite,Score,Spread,Opponent,Underdog,Over/Under,Additional Notes
Thu,"Nov 26, 2020",12:30,,Houston Texans,W 41-25,W -3,@,Detroit Lions,O 52.5,
Thu,"Nov 26, 2020",4:30,@,Dallas Cowboys,L 16-41,L -2.5,,Washington Commanders,O 46,
Sun,"Nov 29, 2020",1:00,,Las Vegas Raiders,L 6-43,L -3.5,@,Atlanta Falcons,U 53,
Sun,"Nov 29, 2020",1:00,@,Buffalo Bills,W 27-17,W -4.5,,Los Angeles Chargers,U 51.5,
Sun,"Nov 29, 2020",1:00,,New York Giants,W 19-17,L -6.5,@,Cincinnati Bengals,U 45,
Sun,"Nov 29, 2020",1:00,@,Indianapolis Colts,L 26-45,L -3,,Tennessee Titans,O 51.5,
Sun,"Nov 29, 2020",1:00,,Cleveland Browns,W 27-25,L -7.5,@,Jacksonville Jaguars,O 48,
Sun,"Nov 29, 2020",1:00,@,Minnesota Vikings,W 28-27,L -3,,Carolina Panthers,O 50,
Sun,"Nov 29, 2020",1:00,,Arizona Cardinals,L 17-20,L -1,@,New England Patriots,U 51,
Sun,"Nov 29, 2020",1:00,,Miami Dolphins,W 20-3,W -7.5,@,New York Jets,U 46.5,
Sun,"Nov 29, 2020",4:05,,New Orleans Saints,W 31-3,W -17,@,Denver Broncos,U 36.5,
Sun,"Nov 29, 2020",4:05,@,Los Angeles Rams,L 20-23,L -5,,San Francisco 49ers,U 45,
Sun,"Nov 29, 2020",4:25,,Kansas City Chiefs,W 27-24,L -3.5,@,Tampa Bay Buccaneers,U 56,
Sun,"Nov 29, 2020",8:20,@,Green Bay Packers,W 41-25,W -7.5,,Chicago Bears,O 44,
Mon,"Nov 30, 2020",8:15,,Seattle Seahawks,W 23-17,L -6.5,@,Philadelphia Eagles,U 50,
Wed,"Dec 2, 2020",3:40,@,Pittsburgh Steelers,W 19-14,L -10,,Baltimore Ravens,U 42,
