Day,Date,Time(ET),Location,Favorite,Score,Spread,Opponent,Underdog,Over/Under,Additional Notes
Sun,"Dec 6, 2020",1:00,,New Orleans Saints,W 21-16,W -2.5,@,Atlanta Falcons,U 46.5,
Sun,"Dec 6, 2020",1:00,@,Chicago Bears,L 30-34,L -3,,Detroit Lions,O 44,
Sun,"Dec 6, 2020",1:00,,Indianapolis Colts,W 26-20,W -3.5,@,Houston Texans,U 50,
Sun,"Dec 6, 2020",1:00,@,Miami Dolphins,W 19-7,W -10.5,,Cincinnati Bengals,U 43,
Sun,"Dec 6, 2020",1:00,@,Minnesota Vikings,W 27-24 (OT),L -10.5,,Jacksonville Jaguars,U 51.5,
Sun,"Dec 6, 2020",1:00,,Las Vegas Raiders,W 31-28,L -7.5,@,New York Jets,O 48.5,
Sun,"Dec 6, 2020",1:00,@,Tennessee Titans,L 35-41,L -4,,Cleveland Browns,O 54,
Sun,"Dec 6, 2020",4:05,,Los Angeles Rams,W 38-28,W -2.5,@,Arizona Cardinals,O 49,
Sun,"Dec 6, 2020",4:05,@,Seattle Seahawks,L 12-17,L -11,,New York Giants,U 48.5,
Sun,"Dec 6, 2020",4:25,@,Green Bay Packers,W 30-16,W -8,,Philadelphia Eagles,U 50,
Sun,"Dec 6, 2020",4:25,@,Los Angeles Chargers,L 0-45,L -2,,New England Patriots,U 46.5,
Sun,"Dec 6, 2020",8:20,@,Kansas City Chiefs,W 22-16,L -13,,Denver Broncos,U 51.5,
Mon,"Dec 7, 2020",5:00,@,Pittsburgh Steelers,L 17-23,L -6.5,,Washington Commanders,U 43.5,
Mon,"Dec 7, 2020",8:15,@,San Francisco 49ers,L 24-34,L -1.5,,Buffalo Bills,O 48,at Glendale
Tue,"Dec 8, 2020",8:05,@,Baltimore Ravens,W 34-17,W -8,,Dallas Cowboys,O 45.5,
