Day,Date,Time(ET),At,Favorite,Score,Spread,At,Underdog,Over/Under
Sat,"Dec 14, 1996",12:30,,Philadelphia Eagles,W 21-20,L -7,@,New York Jets,O 39,
Sat,"Dec 14, 1996",4:00,@,Chicago Bears,W 27-14,W -3,,San Diego Chargers,O 36.5,
Sun,"Dec 15, 1996",1:00,@,Atlanta Falcons,L 27-34,L -5.5,,St Louis Rams,O 44,
Sun,"Dec 15, 1996",1:00,@,Carolina Panthers,W 27-16,W -7.5,,Baltimore Ravens,P 43,
Sun,"Dec 15, 1996",1:00,@,Dallas Cowboys,W 12-6,W -5.5,,New England Patriots,U 43.5,
Sun,"Dec 15, 1996",1:00,,Green Bay Packers,W 31-3,W -8,@,Detroit Lions,U 47,
Sun,"Dec 15, 1996",1:00,@,Houston Oilers,L 13-21,L -4,,Cincinnati Bengals,U 44,
Sun,"Dec 15, 1996",1:00,@,Minnesota Vikings,W 21-10,W -6,,Tampa Bay Buccaneers,U 36.5,
Sun,"Dec 15, 1996",1:00,@,New York Giants,L 3-17,L -7,,New Orleans Saints,U 36,
Sun,"Dec 15, 1996",1:00,,San Francisco 49ers,W 25-15,W -2.5,@,Pittsburgh Steelers,O 39,
Sun,"Dec 15, 1996",4:00,,Washington Redskins,L 26-27,L -3,@,Arizona Cardinals,O 40.5,
Sun,"Dec 15, 1996",4:00,@,Denver Broncos,W 24-19,L -7,,Oakland Raiders,O 41,
Sun,"Dec 15, 1996",4:00,@,Kansas City Chiefs,L 19-24,L -7,,Indianapolis Colts,O 37,
Sun,"Dec 15, 1996",8:00,@,Jacksonville Jaguars,W 20-13,W -5,,Seattle Seahawks,U 43,
Mon,"Dec 16, 1996",9:00,,Buffalo Bills,L 14-16,L -1,@,Miami Dolphins,U 41.5,
