Day,Date,Time(ET),At,Favorite,Score,Spread,At,Underdog,Over/Under
Sat,"Dec 21, 1996",12:30,,New England Patriots,W 23-22,L -8.5,@,New York Giants,O 39.5,
Sat,"Dec 21, 1996",4:00,@,St Louis Rams,W 14-13,L -5,,New Orleans Saints,U 42,
Sun,"Dec 22, 1996",1:00,@,Baltimore Ravens,L 21-24,L -3,,Houston Oilers,U 45.5,
Sun,"Dec 22, 1996",1:00,@,Buffalo Bills,W 20-9,W -5,,Kansas City Chiefs,U 36.5,
Sun,"Dec 22, 1996",1:00,@,Carolina Panthers,W 18-14,L -5.5,,Pittsburgh Steelers,U 36,
Sun,"Dec 22, 1996",1:00,,Indianapolis Colts,L 24-31,L -1.5,@,Cincinnati Bengals,O 42,
Sun,"Dec 22, 1996",1:00,@,Green Bay Packers,W 38-10,W -11,,Minnesota Vikings,O 39,
Sun,"Dec 22, 1996",1:00,@,Jacksonville Jaguars,W 19-17,L -8.5,,Atlanta Falcons,U 45,
Sun,"Dec 22, 1996",1:00,,Miami Dolphins,W 31-28,L -3.5,@,New York Jets,O 37,
Sun,"Dec 22, 1996",1:00,@,Philadelphia Eagles,W 29-19,W -5.5,,Arizona Cardinals,O 40,
Sun,"Dec 22, 1996",1:00,@,Tampa Bay Buccaneers,W 34-19,W -2.5,,Chicago Bears,O 36,
Sun,"Dec 22, 1996",4:00,@,Oakland Raiders,L 21-28,L -4,,Seattle Seahawks,O 41,
Sun,"Dec 22, 1996",4:00,,Dallas Cowboys,L 10-37,L -1,@,Washington Redskins,O 37,
Sun,"Dec 22, 1996",8:00,,Denver Broncos,L 10-16,L -1.5,@,San Diego Chargers,U 40.5,
Mon,"Dec 23, 1996",9:00,@,San Francisco 49ers,W 24-14,L -12.5,,Detroit Lions,U 44,
