Sun,"Sep 26, 1965",,@,Cleveland Browns,L 13-49,L -7,,St Louis Cardinals,,
Sun,"Sep 26, 1965",,@,Dallas Cowboys,W 27-7,W -3,,Washington Redskins,,
Sun,"Sep 26, 1965",,@,Green Bay Packers,W 20-17,L -4,,Baltimore Colts,,at Milwaukee
Sun,"Sep 26, 1965",,@,Los Angeles Rams,W 30-28,L -5,,Chicago Bears,,
Sun,"Sep 26, 1965",,@,Minnesota Vikings,L 29-31,L -7,,Detroit Lions,,
Sun,"Sep 26, 1965",,@,Philadelphia Eagles,L 14-16,L -11,,New York Giants,,
Sun,"Sep 26, 1965",,@,San Francisco 49ers,W 27-17,L -13,,Pittsburgh Steelers,,
