Day,Date,Time(ET),Location,Favorite,Score,Spread,Opponent,Underdog,Over/Under,Additional Notes
Sun,"Nov 21, 1965",,@,Baltimore Colts,W 34-24,L -14.5,,Philadelphia Eagles,,
Sun,"Nov 21, 1965",,,Cleveland Browns,W 24-17,W -5,@,Dallas Cowboys,,
Sun,"Nov 21, 1965",,,Chicago Bears,W 17-10,W -6.5,@,Detroit Lions,,
Sun,"Nov 21, 1965",,,Green Bay Packers,W 38-13,W -1,@,Minnesota Vikings,,
Sun,"Nov 21, 1965",,,Washington Redskins,W 31-3,W -2,@,Pittsburgh Steelers,,
Sun,"Nov 21, 1965",,@,San Francisco 49ers,W 30-27,L -7.5,,Los Angeles Rams,,
Sun,"Nov 21, 1965",,@,St Louis Cardinals,L 15-28,L -9,,New York Giants,,
