Day,Date,Time(ET),Location,Favorite,Score,Spread,Opponent,Underdog,Over/Under,Additional Notes
Sun,"Oct 31, 1965",,,Green Bay Packers,L 10-31,L -4,@,Chicago Bears,,
Sun,"Oct 31, 1965",,@,Cleveland Browns,L 17-27,L -7,,Minnesota Vikings,,
Sun,"Oct 31, 1965",,@,Los Angeles Rams,L 7-31,L -3,,Detroit Lions,,
Sun,"Oct 31, 1965",,,St Louis Cardinals,L 10-14,L -8,@,New York Giants,,
Sun,"Oct 31, 1965",,,Dallas Cowboys,L 13-22,L -4.5,@,Pittsburgh Steelers,,
Sun,"Oct 31, 1965",,,Baltimore Colts,W 34-28,L -7,@,San Francisco 49ers,,
Sun,"Oct 31, 1965",,@,Washington Redskins,W 23-21,L -5.5,,Philadelphia Eagles,,
