Day,Date,Time(ET),Location,Favorite,Score,Spread,Opponent,Underdog,Over/Under,Additional Notes
Sun,"Dec 5, 1965",,@,Baltimore Colts,L 0-13,L -3.5,,Chicago Bears,,
Sun,"Dec 5, 1965",,@,Cleveland Browns,W 24-16,W -6.5,,Washington Commanders,,
Sun,"Dec 5, 1965",,@,Green Bay Packers,W 24-19,L -7,,Minnesota Vikings,,
Sun,"Dec 5, 1965",,@,New York Giants,W 35-10,W -7.5,,Pittsburgh Steelers,,
Sun,"Dec 5, 1965",,@,Philadelphia Eagles,L 19-21,L -3.5,,Dallas Cowboys,,
Sun,"Dec 5, 1965",,@,San Francisco 49ers,W 17-14,L -7,,Detroit Lions,,
Sun,"Dec 5, 1965",,@,St Louis Cardinals,L 3-27,L -2.5,,Los Angeles Rams,,
