Sat,"Dec 18, 1965",,@,Boston Patriots,W 42-14,W -7,,Houston Oilers,,
Sun,"Dec 19, 1965",,@,Kansas City Chiefs,W 45-35,W -9,,Denver Broncos,,
Sun,"Dec 19, 1965",,,Buffalo Bills,L 12-14,L -2,@,New York Jets,,
Sun,"Dec 19, 1965",,@,San Diego Chargers,W 24-14,W -5,,Oakland Raiders,,
