Sun,"Nov 21, 1965",,,Kansas City Chiefs,T 10-10,L -7,@,Boston Patriots,,
Sun,"Nov 21, 1965",,,Oakland Raiders,W 28-20,W -3.5,@,Denver Broncos,,
Sun,"Nov 21, 1965",,@,New York Jets,W 41-14,W -6.5,,Houston Oilers,,
