Day,Date,Time(ET),Location,Favorite,Score,Spread,Opponent,Underdog,Over/Under,Additional Notes
Thu,"Nov 25, 1982",12:00,@,Detroit Lions,L 6-13,L -4,,New York Giants,U 36,
Thu,"Nov 25, 1982",4:00,@,Dallas Cowboys,W 31-14,W -6.5,,Cleveland Browns,O 38,
Sun,"Nov 28, 1982",1:00,@,Atlanta Falcons,L 20-23,L -7,,St Louis Cardinals,O 42,
Sun,"Nov 28, 1982",1:00,@,Buffalo Bills,W 20-0,W -13,,Baltimore Colts,U 36,
Sun,"Nov 28, 1982",1:00,@,Cincinnati Bengals,W 31-17,W -4.5,,Los Angeles Raiders,O 43,
Sun,"Nov 28, 1982",1:00,@,Minnesota Vikings,W 35-7,W -5.5,,Chicago Bears,O 36,
Sun,"Nov 28, 1982",1:00,@,New England Patriots,W 29-21,W -2.5,,Houston Oilers,O 36,
Sun,"Nov 28, 1982",1:00,@,New York Jets,W 15-13,L -3.5,,Green Bay Packers,U 42,
Sun,"Nov 28, 1982",1:00,@,Washington Redskins,W 13-9,W -2.5,,Philadelphia Eagles,U 42,
Sun,"Nov 28, 1982",4:00,@,Los Angeles Rams,W 20-14,W -2,,Kansas City Chiefs,U 39,
Sun,"Nov 28, 1982",4:00,@,San Diego Chargers,W 30-20,W -6.5,,Denver Broncos,O 40,
Sun,"Nov 28, 1982",4:00,@,San Francisco 49ers,L 20-23,L -7.5,,New Orleans Saints,O 38,
Sun,"Nov 28, 1982",4:00,,Pittsburgh Steelers,L 0-16,L -6,@,Seattle Seahawks,U 43,
Mon,"Nov 29, 1982",9:00,,Miami Dolphins,L 17-23,L -2,@,Tampa Bay Buccaneers,O 33,
