Sat,"Dec 13, 1997",12:30,@,New York Giants,W 30-10,W -3,,Washington Redskins,O 36.5,
Sat,"Dec 13, 1997",4:00,@,New England Patriots,L 21-24 (OT),L -2.5,,Pittsburgh Steelers,O 42,
Sun,"Dec 14, 1997",1:00,@,Atlanta Falcons,W 20-17,W -2,,Philadelphia Eagles,U 42.5,
Sun,"Dec 14, 1997",1:00,@,Baltimore Ravens,W 21-19,W PK,,Tennessee Oilers,U 43,
Sun,"Dec 14, 1997",1:00,,Jacksonville Jaguars,W 20-14,W -5,@,Buffalo Bills,U 38.5,
Sun,"Dec 14, 1997",1:00,@,Cincinnati Bengals,W 31-24,W -3.5,,Dallas Cowboys,O 41.5,
Sun,"Dec 14, 1997",1:00,,Miami Dolphins,L 0-41,L -4,@,Indianapolis Colts,P 41,
Sun,"Dec 14, 1997",1:00,@,Minnesota Vikings,L 13-14,L -2.5,,Detroit Lions,U 46,
Sun,"Dec 14, 1997",1:00,,Tampa Bay Buccaneers,L 0-31,L -2.5,@,New York Jets,U 37,
Sun,"Dec 14, 1997",4:00,,Green Bay Packers,W 31-10,W -7,@,Carolina Panthers,O 38,
Sun,"Dec 14, 1997",4:00,@,New Orleans Saints,W 27-10,W -2,,Arizona Cardinals,U 38.5,
Sun,"Dec 14, 1997",4:00,@,Oakland Raiders,L 21-22,L -1.5,,Seattle Seahawks,U 46,
Sun,"Dec 14, 1997",4:00,,Kansas City Chiefs,W 29-7,W -9.5,@,San Diego Chargers,U 41,
Sun,"Dec 14, 1997",8:00,@,St Louis Rams,L 10-13,L -3,,Chicago Bears,U 41,
Mon,"Dec 15, 1997",9:00,@,San Francisco 49ers,W 34-17,W -4,,Denver Broncos,O 44,
