Day,Date,Time(ET),Location,Favorite,Score,Spread,Opponent,Underdog,Over/Under
Thu,"Nov 27, 2014",12:39,@,Detroit Lions,W 34-17,W -7,,Chicago Bears,O 46.5,
Thu,"Nov 27, 2014",4:36,@,Dallas Cowboys,L 10-33,L -3.5,,Philadelphia Eagles,U 57,
Thu,"Nov 27, 2014",8:31,@,San Francisco 49ers,L 3-19,L -1.5,,Seattle Seahawks,U 40.5,
Sun,"Nov 30, 2014",1:00,@,St Louis Rams,W 52-0,W -6,,Oakland Raiders,O 43,
Sun,"Nov 30, 2014",1:02,@,Baltimore Ravens,L 33-34,L -6.5,,San Diego Chargers,O 45.5,
Sun,"Nov 30, 2014",1:02,@,Buffalo Bills,W 26-10,W -3,,Cleveland Browns,U 42,
Sun,"Nov 30, 2014",1:02,@,Houston Texans,W 45-21,W -7,,Tennessee Titans,O 43,
Sun,"Nov 30, 2014",1:02,@,Indianapolis Colts,W 49-27,W -8.5,,Washington Redskins,O 49,
Sun,"Nov 30, 2014",1:02,@,Minnesota Vikings,W 31-13,W -2.5,,Carolina Panthers,O 41.5,
Sun,"Nov 30, 2014",1:02,@,Pittsburgh Steelers,L 32-35,L -3.5,,New Orleans Saints,O 54.5,
Sun,"Nov 30, 2014",1:02,,Cincinnati Bengals,W 14-13,L -6,@,Tampa Bay Buccaneers,U 43.5,
Sun,"Nov 30, 2014",1:03,,New York Giants,L 24-25,L -3,@,Jacksonville Jaguars,O 44,
Sun,"Nov 30, 2014",4:05,,Arizona Cardinals,L 18-29,L -1.5,@,Atlanta Falcons,O 45,
Sun,"Nov 30, 2014",4:25,@,Green Bay Packers,W 26-21,W -3,,New England Patriots,U 58,
Sun,"Nov 30, 2014",8:32,@,Kansas City Chiefs,L 16-29,L PK,,Denver Broncos,U 49.5,
Mon,"Dec 1, 2014",8:30,,Miami Dolphins,W 16-13,L -7,@,New York Jets,U 41.5,
