Day,Date,Time(ET),Location,Favorite,Score,Spread,Opponent,Underdog,Over/Under,Additional Notes
Thu,"Sep 8, 2016",8:40,,Carolina Panthers,L 20-21,L -3,@,Denver Broncos,O 40.5,
Sun,"Sep 11, 2016",1:04,@,Baltimore Ravens,W 13-7,W -3,,Buffalo Bills,U 44.5,
Sun,"Sep 11, 2016",1:04,,Green Bay Packers,W 27-23,W -3.5,@,Jacksonville Jaguars,O 47,
Sun,"Sep 11, 2016",1:05,@,Atlanta Falcons,L 24-31,L -2.5,,Tampa Bay Buccaneers,O 46.5,
Sun,"Sep 11, 2016",1:05,@,Houston Texans,W 23-14,W -5.5,,Chicago Bears,U 43,
Sun,"Sep 11, 2016",1:05,@,Kansas City Chiefs,W 33-27 (OT),L -6.5,,San Diego Chargers,O 45.5,
Sun,"Sep 11, 2016",1:05,@,New Orleans Saints,L 34-35,L -2.5,,Oakland Raiders,O 50,
Sun,"Sep 11, 2016",1:05,@,New York Jets,L 22-23,L -1,,Cincinnati Bengals,O 42,
Sun,"Sep 11, 2016",1:05,@,Philadelphia Eagles,W 29-10,W -4,,Cleveland Browns,U 41.5,
Sun,"Sep 11, 2016",1:05,,Minnesota Vikings,W 25-16,W -2.5,@,Tennessee Titans,O 40,
Sun,"Sep 11, 2016",4:08,@,Seattle Seahawks,W 12-10,L -10.5,,Miami Dolphins,U 43.5,
Sun,"Sep 11, 2016",4:27,@,Dallas Cowboys,L 19-20,L -1,,New York Giants,U 47.5,
Sun,"Sep 11, 2016",4:27,@,Indianapolis Colts,L 35-39,L -2.5,,Detroit Lions,O 51,
Sun,"Sep 11, 2016",8:30,@,Arizona Cardinals,L 21-23,L -9,,New England Patriots,U 44.5,
Mon,"Sep 12, 2016",7:11,,Pittsburgh Steelers,W 38-16,W -2.5,@,Washington Redskins,O 49,
Mon,"Sep 12, 2016",10:20,,Los Angeles Rams,L 0-28,L -2.5,@,San Francisco 49ers,U 43,
