Day,Date,Time(ET),Location,Favorite,Score,Spread,Opponent,Underdog,Over/Under,Additional Notes
Thu,"Nov 24, 2016",12:30,@,Detroit Lions,W 16-13,W -1.5,,Minnesota Vikings,U 42,
Thu,"Nov 24, 2016",4:30,@,Dallas Cowboys,W 31-26,L -5.5,,Washington Redskins,O 53,
Thu,"Nov 24, 2016",8:30,,Pittsburgh Steelers,W 28-7,W -8,@,Indianapolis Colts,U 50,
Sun,"Nov 27, 2016",1:00,@,Atlanta Falcons,W 38-19,W -4,,Arizona Cardinals,O 49,
Sun,"Nov 27, 2016",1:00,@,Baltimore Ravens,W 19-14,W -3.5,,Cincinnati Bengals,U 41.5,
Sun,"Nov 27, 2016",1:00,@,Buffalo Bills,W 28-21,L -8.5,,Jacksonville Jaguars,O 43.5,
Sun,"Nov 27, 2016",1:00,,Tennessee Titans,W 27-21,L -6.5,@,Chicago Bears,O 41.5,
Sun,"Nov 27, 2016",1:00,,New York Giants,W 27-13,W -6.5,@,Cleveland Browns,U 46.5,
Sun,"Nov 27, 2016",1:00,,San Diego Chargers,W 21-13,W -2.5,@,Houston Texans,U 45.5,
Sun,"Nov 27, 2016",1:00,@,Miami Dolphins,W 31-24,L -7.5,,San Francisco 49ers,O 44.5,
Sun,"Nov 27, 2016",1:00,@,New Orleans Saints,W 49-21,W -8,,Los Angeles Rams,O 45,
Sun,"Nov 27, 2016",4:05,,Seattle Seahawks,L 5-14,L -5,@,Tampa Bay Buccaneers,U 46,
Sun,"Nov 27, 2016",4:25,,New England Patriots,W 22-17,L -8.5,@,New York Jets,U 48,
Sun,"Nov 27, 2016",4:25,@,Oakland Raiders,W 35-32,L -3.5,,Carolina Panthers,O 48.5,
Sun,"Nov 27, 2016",8:30,@,Denver Broncos,L 27-30 (OT),L -3.5,,Kansas City Chiefs,O 40,
Mon,"Nov 28, 2016",8:30,@,Philadelphia Eagles,L 13-27,L -4,,Green Bay Packers,U 47,
