Day,Date,Time(ET),Location,Favorite,Score,Spread,Opponent,Underdog,Over/Under,Additional Notes
Thu,"Dec 15, 2016",8:25,@,Seattle Seahawks,W 24-3,W -15,,Los Angeles Rams,U 39.5,
Sat,"Dec 17, 2016",8:25,,Miami Dolphins,W 34-13,W -2.5,@,New York Jets,O 40,
Sun,"Dec 18, 2016",1:00,@,Baltimore Ravens,W 27-26,L -5,,Philadelphia Eagles,O 41,
Sun,"Dec 18, 2016",1:00,@,Buffalo Bills,W 33-13,W -10.5,,Cleveland Browns,O 43,
Sun,"Dec 18, 2016",1:00,,Green Bay Packers,W 30-27,L -4.5,@,Chicago Bears,O 40,
Sun,"Dec 18, 2016",1:00,,Pittsburgh Steelers,W 24-20,W -3,@,Cincinnati Bengals,U 45.5,
Sun,"Dec 18, 2016",1:00,@,Houston Texans,W 21-20,L -3.5,,Jacksonville Jaguars,O 39.5,
Sun,"Dec 18, 2016",1:00,@,Kansas City Chiefs,L 17-19,L -6,,Tennessee Titans,U 43,
Sun,"Dec 18, 2016",1:00,@,Minnesota Vikings,L 6-34,L -5,,Indianapolis Colts,U 44.5,
Sun,"Dec 18, 2016",1:00,@,New York Giants,W 17-6,W -4,,Detroit Lions,U 42.5,
Sun,"Dec 18, 2016",4:05,@,Arizona Cardinals,L 41-48,L -3,,New Orleans Saints,O 48.5,
Sun,"Dec 18, 2016",4:05,@,Atlanta Falcons,W 41-13,W -13.5,,San Francisco 49ers,O 51.5,
Sun,"Dec 18, 2016",4:25,,New England Patriots,W 16-3,W -3,@,Denver Broncos,U 43,
Sun,"Dec 18, 2016",4:25,,Oakland Raiders,W 19-16,W -2.5,@,San Diego Chargers,U 49.5,
Sun,"Dec 18, 2016",8:30,@,Dallas Cowboys,W 26-20,L -7,,Tampa Bay Buccaneers,U 47.5,
Mon,"Dec 19, 2016",8:30,@,Washington Redskins,L 15-26,L -7,,Carolina Panthers,U 50.5,
