Day,Date,Time(ET),Location,Favorite,Score,Spread,Opponent,Underdog,Over/Under,Additional Notes
Sun,"Nov 7, 1971",1:00,,Atlanta Falcons,W 9-6,L -7,@,Cincinnati Bengals,,
Sun,"Nov 7, 1971",1:00,@,Miami Dolphins,W 34-0,W -17,,Buffalo Bills,,
Sun,"Nov 7, 1971",1:00,,Houston Oilers,L 20-28,L -4,@,New England Patriots,,
Sun,"Nov 7, 1971",1:00,,San Diego Chargers,L 17-35,L -2.5,@,New York Giants,,
Sun,"Nov 7, 1971",1:00,,Kansas City Chiefs,L 10-13,L -14,@,New York Jets,,
Sun,"Nov 7, 1971",1:00,@,Pittsburgh Steelers,W 26-9,W -1,,Cleveland Browns,,
Sun,"Nov 7, 1971",1:00,@,Washington Redskins,T 7-7,L -14,,Philadelphia Eagles,,
Sun,"Nov 7, 1971",2:00,@,Chicago Bears,L 14-17,L -5,,Green Bay Packers,,
Sun,"Nov 7, 1971",2:00,,Oakland Raiders,T 21-21,L -14,@,New Orleans Saints,,
Sun,"Nov 7, 1971",2:00,,Dallas Cowboys,W 16-13,L -4,@,St Louis Cardinals,,
Sun,"Nov 7, 1971",3:30,@,Minnesota Vikings,L 9-13,L -3.5,,San Francisco 49ers,,
Sun,"Nov 7, 1971",4:00,,Detroit Lions,W 24-20,L -6,@,Denver Broncos,,
Mon,"Nov 8, 1971",9:00,@,Baltimore Colts,W 24-17,W -6,,Los Angeles Rams,,
