Day,Date,Time(ET),Location,Favorite,Score,Spread,Opponent,Underdog,Over/Under,Additional Notes
Sun,"Dec 9, 2001",1:00,,Tennessee Titans,L 24-42,L -2.5,@,Minnesota Vikings,O 42.5,
Sun,"Dec 9, 2001",1:01,@,Tampa Bay Buccaneers,W 15-12,L -8,,Detroit Lions,U 36.5,
Sun,"Dec 9, 2001",1:02,@,Buffalo Bills,W 25-24,L -3.5,,Carolina Panthers,O 36.5,
Sun,"Dec 9, 2001",1:02,@,Cincinnati Bengals,L 10-14,L -1,,Jacksonville Jaguars,U 36.5,
Sun,"Dec 9, 2001",1:02,,New York Giants,L 13-20,L -3.5,@,Dallas Cowboys,U 35.5,
Sun,"Dec 9, 2001",1:02,@,Green Bay Packers,W 17-7,W -5.5,,Chicago Bears,U 37.5,
Sun,"Dec 9, 2001",1:02,@,New England Patriots,W 27-16,W -5,,Cleveland Browns,O 36.5,
Sun,"Dec 9, 2001",1:02,@,St Louis Rams,W 27-14,W -7,,San Francisco 49ers,U 55,
Sun,"Dec 9, 2001",1:03,@,Philadelphia Eagles,W 24-14,W -7,,San Diego Chargers,O 37.5,
Sun,"Dec 9, 2001",1:05,,New Orleans Saints,W 28-10,W -3,@,Atlanta Falcons,U 39,
Sun,"Dec 9, 2001",4:04,@,Arizona Cardinals,L 10-20,L -2,,Washington Redskins,U 38.5,
Sun,"Dec 9, 2001",4:15,@,Oakland Raiders,W 28-26,L -9,,Kansas City Chiefs,O 44.5,
Sun,"Dec 9, 2001",4:15,@,Pittsburgh Steelers,W 18-7,W -3.5,,New York Jets,U 34.5,
Sun,"Dec 9, 2001",8:35,@,Denver Broncos,W 20-7,W -6,,Seattle Seahawks,U 41,
Mon,"Dec 10, 2001",9:08,@,Miami Dolphins,W 41-6,W -5,,Indianapolis Colts,O 45,
