Day,Date,Time(ET),Location,Favorite,Score,Spread,Opponent,Underdog,Over/Under
Sun,"Sep 30, 2001",12:03,@,St Louis Rams,W 42-10,W -6,,Miami Dolphins,O 44,
Sun,"Sep 30, 2001",1:00,,Tampa Bay Buccaneers,L 16-20,L -2.5,@,Minnesota Vikings,U 39,
Sun,"Sep 30, 2001",1:01,,Kansas City Chiefs,W 45-13,W -3,@,Washington Redskins,O 35.5,
Sun,"Sep 30, 2001",1:03,,Pittsburgh Steelers,W 20-3,W -3,@,Buffalo Bills,U 36,
Sun,"Sep 30, 2001",1:03,,Green Bay Packers,W 28-7,W -3.5,@,Carolina Panthers,U 41,
Sun,"Sep 30, 2001",1:03,,Indianapolis Colts,L 13-44,L -11.5,@,New England Patriots,O 45,
Sun,"Sep 30, 2001",1:06,@,New York Giants,W 21-13,W -3,,New Orleans Saints,U 37,
Sun,"Sep 30, 2001",4:05,,Atlanta Falcons,W 34-14,W -3,@,Arizona Cardinals,O 42,
Sun,"Sep 30, 2001",4:10,@,Oakland Raiders,W 38-14,W -10.5,,Seattle Seahawks,O 39,
Sun,"Sep 30, 2001",4:15,@,Denver Broncos,L 13-20,L -4.5,,Baltimore Ravens,U 41,
Sun,"Sep 30, 2001",4:15,@,Jacksonville Jaguars,L 14-23,L -8.5,,Cleveland Browns,O 35.5,
Sun,"Sep 30, 2001",4:15,@,San Diego Chargers,W 28-14,W -6.5,,Cincinnati Bengals,O 39,
Sun,"Sep 30, 2001",8:38,@,Philadelphia Eagles,W 40-18,W -13.5,,Dallas Cowboys,O 34.5,
Mon,"Oct 1, 2001",9:10,@,New York Jets,L 17-19,L -3,,San Francisco 49ers,U 44.5,
