Day,Date,Time(ET),Location,Favorite,Score,Spread,Opponent,Underdog,Over/Under,Additional Notes
Sat,"Dec 29, 2001",9:07,@,Tampa Bay Buccaneers,W 22-10,W -1.5,,Baltimore Ravens,U 34,
Sun,"Dec 30, 2001",1:02,@,Carolina Panthers,L 7-30,L -1,,Arizona Cardinals,U 39.5,
Sun,"Dec 30, 2001",1:02,,Pittsburgh Steelers,L 23-26 (OT),L -8,@,Cincinnati Bengals,O 33.5,
Sun,"Dec 30, 2001",1:02,@,Green Bay Packers,W 24-13,L -12,,Minnesota Vikings,U 40,
Sun,"Dec 30, 2001",1:02,@,Miami Dolphins,W 21-14,P -7,,Atlanta Falcons,U 38.5,
Sun,"Dec 30, 2001",1:02,@,St Louis Rams,W 42-17,W -13,,Indianapolis Colts,O 58.5,
Sun,"Dec 30, 2001",1:03,,San Francisco 49ers,L 21-27,L -6.5,@,Dallas Cowboys,O 39.5,
Sun,"Dec 30, 2001",1:03,,Chicago Bears,W 24-0,W -5.5,@,Detroit Lions,U 38.5,
Sun,"Dec 30, 2001",1:03,@,New York Jets,L 9-14,L -7,,Buffalo Bills,U 37,
Sun,"Dec 30, 2001",1:03,@,Tennessee Titans,L 38-41,L -5,,Cleveland Browns,O 37.5,
Sun,"Dec 30, 2001",1:05,@,Jacksonville Jaguars,L 26-30,L -4.5,,Kansas City Chiefs,O 40,
Sun,"Dec 30, 2001",4:06,@,Philadelphia Eagles,W 24-21,L -5,,New York Giants,O 34.5,
Sun,"Dec 30, 2001",4:15,@,Denver Broncos,W 23-17,W -1,,Oakland Raiders,U 41,
Sun,"Dec 30, 2001",4:15,@,San Diego Chargers,L 22-25,L -1.5,,Seattle Seahawks,O 39,
Sun,"Dec 30, 2001",8:36,@,New Orleans Saints,L 10-40,L -5,,Washington Redskins,O 39.5,
