Day,Date,Time(ET),Location,Favorite,Score,Spread,Opponent,Underdog,Over/Under,Additional Notes
Sun,"Oct 7, 2001",12:05,@,New Orleans Saints,W 28-15,W -3.5,,Minnesota Vikings,U 44,
Sun,"Oct 7, 2001",1:02,@,Baltimore Ravens,W 26-7,W -3.5,,Tennessee Titans,U 33.5,
Sun,"Oct 7, 2001",1:02,,San Diego Chargers,L 16-20,L -3,@,Cleveland Browns,O 35,
Sun,"Oct 7, 2001",1:02,@,Pittsburgh Steelers,W 16-7,W -5,,Cincinnati Bengals,U 35.5,
Sun,"Oct 7, 2001",1:03,@,Miami Dolphins,W 30-10,W -9.5,,New England Patriots,O 35,
Sun,"Oct 7, 2001",1:04,@,New York Giants,W 23-9,P -14,,Washington Commanders,U 36,
Sun,"Oct 7, 2001",1:05,@,Atlanta Falcons,L 3-31,L -3.5,,Chicago Bears,U 39.5,
Sun,"Oct 7, 2001",1:09,@,Philadelphia Eagles,L 20-21,L -14.5,,Arizona Cardinals,P 41,
Sun,"Oct 7, 2001",1:15,@,Oakland Raiders,W 28-21,L -18,,Dallas Cowboys,O 41.5,
Sun,"Oct 7, 2001",2:05,@,Denver Broncos,W 20-6,W -10,,Kansas City Chiefs,U 48,
Sun,"Oct 7, 2001",4:05,,New York Jets,W 42-36,W -4.5,@,Buffalo Bills,O 36,
Sun,"Oct 7, 2001",4:05,,Jacksonville Jaguars,L 15-24,L -3.5,@,Seattle Seahawks,O 35,
Sun,"Oct 7, 2001",4:15,@,Tampa Bay Buccaneers,W 14-10,W -3,,Green Bay Packers,U 36.5,
Sun,"Oct 7, 2001",8:38,@,San Francisco 49ers,W 24-14,W -6.5,,Carolina Panthers,U 45,
Mon,"Oct 8, 2001",9:07,,St Louis Rams,W 35-0,W -12.5,@,Detroit Lions,U 48.5,
