Day,Date,Time(ET),Location,Favorite,Score,Spread,Opponent,Underdog,Over/Under,Additional Notes
Thu,"Sep 19, 2024",8:20,@,New York Jets,W 24-3,W -6.5,,New England Patriots,U 39.5,
Sun,"Sep 22, 2024",1:00,@,Cleveland Browns,L 15-21,L -6.5,,New York Giants,U 38,
Sun,"Sep 22, 2024",1:00,@,Indianapolis Colts,W 21-16,W -2,,Chicago Bears,U 43.5,
Sun,"Sep 22, 2024",1:00,,Houston Texans,L 7-34,L -1.5,@,Minnesota Vikings,U 46.5,
Sun,"Sep 22, 2024",1:00,@,New Orleans Saints,L 12-15,L -2.5,,Philadelphia Eagles,U 49,
Sun,"Sep 22, 2024",1:00,@,Pittsburgh Steelers,W 20-10,W -2.5,,Los Angeles Chargers,U 36,
Sun,"Sep 22, 2024",1:00,@,Tampa Bay Buccaneers,L 7-26,L -6,,Denver Broncos,U 40.5,
Sun,"Sep 22, 2024",1:00,@,Tennessee Titans,L 14-30,L -3,,Green Bay Packers,O 37,
Sun,"Sep 22, 2024",4:05,@,Las Vegas Raiders,L 22-36,L -5.5,,Carolina Panthers,O 40,
Sun,"Sep 22, 2024",4:05,@,Seattle Seahawks,W 24-3,W -4,,Miami Dolphins,U 41.5,
Sun,"Sep 22, 2024",4:25,,Detroit Lions,W 20-13,W -3,@,Arizona Cardinals,U 51.5,
Sun,"Sep 22, 2024",4:25,,Baltimore Ravens,W 28-25,W -1.5,@,Dallas Cowboys,O 47.5,
Sun,"Sep 22, 2024",4:25,,San Francisco 49ers,L 24-27,L -6,@,Los Angeles Rams,O 44.5,
Sun,"Sep 22, 2024",8:20,,Kansas City Chiefs,W 22-17,W -3,@,Atlanta Falcons,U 46.5,
Mon,"Sep 23, 2024",7:30,@,Buffalo Bills,W 47-10,W -4.5,,Jacksonville Jaguars,O 46.5,
Mon,"Sep 23, 2024",8:15,@,Cincinnati Bengals,L 33-38,L -7.5,,Washington Commanders,O 46.5,
