Day,Date,Time(ET),Location,Favorite,Score,Spread,Opponent,Underdog,Over/Under,Additional Notes
Thu,"Oct 10, 2024",8:20,,San Francisco 49ers,W 36-24,W -3.5,@,Seattle Seahawks,O 48.5,
Sun,"Oct 13, 2024",9:30,N,Jacksonville Jaguars,L 16-35,L -1.5,,Chicago Bears,O 44.5,at London
Sun,"Oct 13, 2024",1:00,@,Baltimore Ravens,W 30-23,P -7,,Washington Commanders,O 50.5,
Sun,"Oct 13, 2024",1:00,@,Green Bay Packers,W 34-13,W -5.5,,Arizona Cardinals,P 47,
Sun,"Oct 13, 2024",1:00,,Houston Texans,W 41-21,W -6.5,@,New England Patriots,O 39.5,
Sun,"Oct 13, 2024",1:00,,Tampa Bay Buccaneers,W 51-27,W -3.5,@,New Orleans Saints,O 42.5,
Sun,"Oct 13, 2024",1:00,@,Philadelphia Eagles,W 20-16,L -8.5,,Cleveland Browns,U 42,
Sun,"Oct 13, 2024",1:00,@,Tennessee Titans,L 17-20,L -2.5,,Indianapolis Colts,U 41.5,
Sun,"Oct 13, 2024",4:05,,Los Angeles Chargers,W 23-16,W -3,@,Denver Broncos,O 37.5,
Sun,"Oct 13, 2024",4:05,,Pittsburgh Steelers,W 32-13,W -3.5,@,Las Vegas Raiders,O 37,
Sun,"Oct 13, 2024",4:25,,Atlanta Falcons,W 38-20,W -6,@,Carolina Panthers,O 45.5,
Sun,"Oct 13, 2024",4:25,,Detroit Lions,W 47-9,W -3.5,@,Dallas Cowboys,O 53.5,
Sun,"Oct 13, 2024",8:20,,Cincinnati Bengals,W 17-7,W -4.5,@,New York Giants,U 46,
Mon,"Oct 14, 2024",8:15,,Buffalo Bills,W 23-20,W -1.5,@,New York Jets,O 42,
