Day,Date,Time(ET),Location,Favorite,Score,Spread,Opponent,Underdog,Over/Under,Additional Notes
Thu,"Sep 5, 2024",8:20,@,Kansas City Chiefs,W 27-20,W -3,,Baltimore Ravens,O 46,
Fri,"Sep 6, 2024",8:15,N,Philadelphia Eagles,W 34-29,W -1.5,,Green Bay Packers,O 49.5,at Sao Paulo
Sun,"Sep 8, 2024",1:00,@,Atlanta Falcons,L 10-18,L -4,,Pittsburgh Steelers,U 43,
Sun,"Sep 8, 2024",1:00,@,Buffalo Bills,W 34-28,L -6.5,,Arizona Cardinals,O 46,
Sun,"Sep 8, 2024",1:00,@,Chicago Bears,W 24-17,W -4,,Tennessee Titans,U 43,
Sun,"Sep 8, 2024",1:00,@,Cincinnati Bengals,L 10-16,L -7.5,,New England Patriots,U 40.5,
Sun,"Sep 8, 2024",1:00,,Houston Texans,W 29-27,L -3,@,Indianapolis Colts,O 48,
Sun,"Sep 8, 2024",1:00,@,Miami Dolphins,W 20-17,L -3.5,,Jacksonville Jaguars,U 49.5,
Sun,"Sep 8, 2024",1:00,@,New Orleans Saints,W 47-10,W -3.5,,Carolina Panthers,O 41.5,
Sun,"Sep 8, 2024",1:00,,Minnesota Vikings,W 28-6,W -1,@,New York Giants,U 42,
Sun,"Sep 8, 2024",4:05,@,Los Angeles Chargers,W 22-10,W -3,,Las Vegas Raiders,U 40.5,
Sun,"Sep 8, 2024",4:05,@,Seattle Seahawks,W 26-20,L -6.5,,Denver Broncos,O 42.5,
Sun,"Sep 8, 2024",4:25,@,Cleveland Browns,L 17-33,L -2,,Dallas Cowboys,O 42,
Sun,"Sep 8, 2024",4:25,@,Tampa Bay Buccaneers,W 37-20,W -4,,Washington Commanders,O 42.5,
Sun,"Sep 8, 2024",8:20,@,Detroit Lions,W 26-20 (OT),W -5.5,,Los Angeles Rams,U 53.5,
Mon,"Sep 9, 2024",8:15,@,San Francisco 49ers,W 32-19,W -3.5,,New York Jets,O 43,
