Day,Date,Time(ET),Location,Favorite,Score,Spread,Opponent,Underdog,Over/Under,Additional Notes
Thu,"Dec 12, 2024",8:20,@,San Francisco 49ers,L 6-12,L -3,,Los Angeles Rams,U 48.5,
Sun,"Dec 15, 2024",1:00,@,Carolina Panthers,L 14-30,L -2.5,,Dallas Cowboys,O 42,
Sun,"Dec 15, 2024",1:00,,Kansas City Chiefs,W 21-7,W -4,@,Cleveland Browns,U 41,
Sun,"Dec 15, 2024",1:00,@,Houston Texans,W 20-12,W -2.5,,Miami Dolphins,U 46.5,
Sun,"Dec 15, 2024",1:00,,New York Jets,W 32-25,W -3.5,@,Jacksonville Jaguars,O 41.5,
Sun,"Dec 15, 2024",1:00,,Washington Commanders,W 20-19,L -7.5,@,New Orleans Saints,U 44.5,
Sun,"Dec 15, 2024",1:00,,Baltimore Ravens,W 35-14,W -16.5,@,New York Giants,O 43.5,
Sun,"Dec 15, 2024",1:00,,Cincinnati Bengals,W 37-27,W -6,@,Tennessee Titans,O 46.5,
Sun,"Dec 15, 2024",4:25,@,Arizona Cardinals,W 30-17,W -6,,New England Patriots,O 46.5,
Sun,"Dec 15, 2024",4:25,@,Denver Broncos,W 31-13,W -4.5,,Indianapolis Colts,P 44,
Sun,"Dec 15, 2024",4:25,@,Detroit Lions,L 42-48,L -2.5,,Buffalo Bills,O 55.5,
Sun,"Dec 15, 2024",4:25,@,Los Angeles Chargers,L 17-40,L -3,,Tampa Bay Buccaneers,O 46,
Sun,"Dec 15, 2024",4:25,@,Philadelphia Eagles,W 27-13,W -5.5,,Pittsburgh Steelers,U 43,
Sun,"Dec 15, 2024",8:20,,Green Bay Packers,W 30-13,W -3,@,Seattle Seahawks,U 48,
Mon,"Dec 16, 2024",8:00,@,Minnesota Vikings,W 30-12,W -7,,Chicago Bears,U 43.5,
Mon,"Dec 16, 2024",8:30,,Atlanta Falcons,W 15-9,L -6.5,@,Las Vegas Raiders,U 44.5,
