Day,Date,Time(ET),Location,Favorite,Score,Spread,Opponent,Underdog,Over/Under,Additional Notes
Thu,"Nov 14, 2024",8:20,@,Philadelphia Eagles,W 26-18,W -4.5,,Washington Commanders,U 49,
Sun,"Nov 17, 2024",1:00,,Green Bay Packers,W 20-19,L -6,@,Chicago Bears,U 41,
Sun,"Nov 17, 2024",1:00,@,Detroit Lions,W 52-6,W -13.5,,Jacksonville Jaguars,O 47.5,
Sun,"Nov 17, 2024",1:00,@,Miami Dolphins,W 34-19,W -8,,Las Vegas Raiders,O 43.5,
Sun,"Nov 17, 2024",1:00,,Los Angeles Rams,W 28-22,W -4,@,New England Patriots,O 42,
Sun,"Nov 17, 2024",1:00,,Cleveland Browns,L 14-35,L -1,@,New Orleans Saints,O 44,
Sun,"Nov 17, 2024",1:00,@,New York Jets,L 27-28,L -4,,Indianapolis Colts,O 43,
Sun,"Nov 17, 2024",1:00,,Baltimore Ravens,L 16-18,L -3,@,Pittsburgh Steelers,U 48.5,
Sun,"Nov 17, 2024",1:00,,Minnesota Vikings,W 23-13,W -6,@,Tennessee Titans,U 40,
Sun,"Nov 17, 2024",4:05,@,Denver Broncos,W 38-6,W -2,,Atlanta Falcons,U 44.5,
Sun,"Nov 17, 2024",4:05,@,San Francisco 49ers,L 17-20,L -6,,Seattle Seahawks,U 48.5,
Sun,"Nov 17, 2024",4:25,@,Buffalo Bills,W 30-21,W -2.5,,Kansas City Chiefs,O 47,
Sun,"Nov 17, 2024",8:20,@,Los Angeles Chargers,W 34-27,W -1,,Cincinnati Bengals,O 48,
Mon,"Nov 18, 2024",8:15,,Houston Texans,W 34-10,W -7,@,Dallas Cowboys,O 41.5,
