Day,Date,Time(ET),Location,Favorite,Score,Spread,Opponent,Underdog,Over/Under,Additional Notes
Thu,"Nov 21, 2024",8:20,,Pittsburgh Steelers,L 19-24,L -3.5,@,Cleveland Browns,O 36.5,
Sun,"Nov 24, 2024",1:00,,Kansas City Chiefs,W 30-27,L -11,@,Carolina Panthers,O 43,
Sun,"Nov 24, 2024",1:00,,Minnesota Vikings,W 30-27 (OT),P -3,@,Chicago Bears,O 39.5,
Sun,"Nov 24, 2024",1:00,@,Houston Texans,L 27-32,L -8,,Tennessee Titans,O 40.5,
Sun,"Nov 24, 2024",1:00,,Detroit Lions,W 24-6,W -8,@,Indianapolis Colts,U 50.5,
Sun,"Nov 24, 2024",1:00,@,Miami Dolphins,W 34-15,W -7.5,,New England Patriots,O 45.5,
Sun,"Nov 24, 2024",1:00,,Tampa Bay Buccaneers,W 30-7,W -6,@,New York Giants,U 40.5,
Sun,"Nov 24, 2024",1:00,@,Washington Commanders,L 26-34,L -10.5,,Dallas Cowboys,O 44.5,
Sun,"Nov 24, 2024",4:05,,Denver Broncos,W 29-19,W -5.5,@,Las Vegas Raiders,O 41.5,
Sun,"Nov 24, 2024",4:25,@,Green Bay Packers,W 38-10,W -6,,San Francisco 49ers,O 44.5,
Sun,"Nov 24, 2024",4:25,,Arizona Cardinals,L 6-16,L -1,@,Seattle Seahawks,U 46.5,
Sun,"Nov 24, 2024",8:20,,Philadelphia Eagles,W 37-20,W -3,@,Los Angeles Rams,O 48.5,
Mon,"Nov 25, 2024",8:15,,Baltimore Ravens,W 30-23,W -3,@,Los Angeles Chargers,O 51,
