Day,Date,Time(ET),Location,Favorite,Score,Spread,Opponent,Underdog,Over/Under,Additional Notes
Thu,"Sep 12, 2024",8:20,@,Miami Dolphins,L 10-31,L -2.5,,Buffalo Bills,U 49,
Sun,"Sep 15, 2024",1:00,@,Baltimore Ravens,L 23-26,L -8.5,,Las Vegas Raiders,O 42.5,
Sun,"Sep 15, 2024",1:00,,Los Angeles Chargers,W 26-3,W -4.5,@,Carolina Panthers,U 38.5,
Sun,"Sep 15, 2024",1:00,@,Dallas Cowboys,L 19-44,L -6.5,,New Orleans Saints,O 47,
Sun,"Sep 15, 2024",1:00,@,Detroit Lions,L 16-20,L -7.5,,Tampa Bay Buccaneers,U 51.5,
Sun,"Sep 15, 2024",1:00,,Indianapolis Colts,L 10-16,L -2.5,@,Green Bay Packers,U 41.5,
Sun,"Sep 15, 2024",1:00,@,Jacksonville Jaguars,L 13-18,L -3,,Cleveland Browns,U 41,
Sun,"Sep 15, 2024",1:00,,San Francisco 49ers,L 17-23,L -4,@,Minnesota Vikings,U 46.5,
Sun,"Sep 15, 2024",1:00,,Seattle Seahawks,W 23-20 (OT),P -3,@,New England Patriots,O 39,
Sun,"Sep 15, 2024",1:00,,New York Jets,W 24-17,W -3.5,@,Tennessee Titans,P 41,
Sun,"Sep 15, 2024",1:00,@,Washington Commanders,W 21-18,W -1.5,,New York Giants,U 43,
Sun,"Sep 15, 2024",4:05,@,Arizona Cardinals,W 41-10,W -1,,Los Angeles Rams,O 47.5,
Sun,"Sep 15, 2024",4:25,,Pittsburgh Steelers,W 13-6,W -2.5,@,Denver Broncos,U 36.5,
Sun,"Sep 15, 2024",4:25,@,Kansas City Chiefs,W 26-25,L -6.5,,Cincinnati Bengals,O 47.5,
Sun,"Sep 15, 2024",8:20,@,Houston Texans,W 19-13,L -6.5,,Chicago Bears,U 45.5,
Mon,"Sep 16, 2024",8:15,@,Philadelphia Eagles,L 21-22,L -5.5,,Atlanta Falcons,U 46.5,
