Day,Date,Time(ET),Location,Favorite,Score,Spread,Opponent,Underdog,Over/Under,Additional Notes
Thu,"Oct 17, 2024",8:20,,Denver Broncos,W 33-10,W -2.5,@,New Orleans Saints,O 37,
Sun,"Oct 20, 2024",9:30,N,Jacksonville Jaguars,W 32-16,W -7,,New England Patriots,O 41.5,at London
Sun,"Oct 20, 2024",1:00,@,Atlanta Falcons,L 14-34,L -3,,Seattle Seahawks,U 51.5,
Sun,"Oct 20, 2024",1:00,@,Buffalo Bills,W 34-10,W -9.5,,Tennessee Titans,O 41,
Sun,"Oct 20, 2024",1:00,,Cincinnati Bengals,W 21-14,W -5.5,@,Cleveland Browns,U 42.5,
Sun,"Oct 20, 2024",1:00,@,Green Bay Packers,W 24-22,L -3,,Houston Texans,U 47.5,
Sun,"Oct 20, 2024",1:00,@,Indianapolis Colts,W 16-10,W -3,,Miami Dolphins,U 44,
Sun,"Oct 20, 2024",1:00,@,Minnesota Vikings,L 29-31,L -1.5,,Detroit Lions,O 50,
Sun,"Oct 20, 2024",1:00,,Philadelphia Eagles,W 28-3,W -3,@,New York Giants,U 41.5,
Sun,"Oct 20, 2024",4:05,@,Los Angeles Rams,W 20-15,L -7,,Las Vegas Raiders,U 43.5,
Sun,"Oct 20, 2024",4:05,@,Washington Commanders,W 40-7,W -10,,Carolina Panthers,U 51,
Sun,"Oct 20, 2024",4:25,@,San Francisco 49ers,L 18-28,L -2.5,,Kansas City Chiefs,U 48,
Sun,"Oct 20, 2024",8:20,,New York Jets,L 15-37,L -2.5,@,Pittsburgh Steelers,O 40,
Mon,"Oct 21, 2024",8:15,,Baltimore Ravens,W 41-31,W -4.5,@,Tampa Bay Buccaneers,O 51,
Mon,"Oct 21, 2024",9:00,,Los Angeles Chargers,L 15-17,L -1,@,Arizona Cardinals,U 44.5,
