Day,Date,Time(ET),Location,Favorite,Score,Spread,Opponent,Underdog,Over/Under,Additional Notes
Thu,"Nov 10, 2022",8:15,,Atlanta Falcons,L 15-25,L -2.5,@,Carolina Panthers,U 41.5,
Sun,"Nov 13, 2022",1:00,@,Buffalo Bills,L 30-33 (OT),L -6.5,,Minnesota Vikings,O 44.5,
Sun,"Nov 13, 2022",1:00,@,Chicago Bears,L 30-31,L -2.5,,Detroit Lions,O 48.5,
Sun,"Nov 13, 2022",1:00,@,Kansas City Chiefs,W 27-17,W -9,,Jacksonville Jaguars,U 51,
Sun,"Nov 13, 2022",1:00,@,Miami Dolphins,W 39-17,W -3.5,,Cleveland Browns,O 49.5,
Sun,"Nov 13, 2022",1:00,@,New York Giants,W 24-16,W -4.5,,Houston Texans,U 41,
Sun,"Nov 13, 2022",1:00,,New Orleans Saints,L 10-20,L -1,@,Pittsburgh Steelers,U 40,
Sun,"Nov 13, 2022",1:00,@,Tennessee Titans,W 17-10,W -2.5,,Denver Broncos,U 39,
Sun,"Nov 13, 2022",4:05,@,Las Vegas Raiders,L 20-25,L -4,,Indianapolis Colts,O 41,
Sun,"Nov 13, 2022",4:25,,Dallas Cowboys,L 28-31 (OT),L -4,@,Green Bay Packers,O 44.5,
Sun,"Nov 13, 2022",4:25,@,Los Angeles Rams,L 17-27,L -2.5,,Arizona Cardinals,O 39.5,
Sun,"Nov 13, 2022",8:20,@,San Francisco 49ers,W 22-16,L -7.5,,Los Angeles Chargers,U 45,
Sun,"Nov 13, 2022",9:30,N,Tampa Bay Buccaneers,W 21-16,W -2.5,,Seattle Seahawks,U 45,at Munich
Mon,"Nov 14, 2022",8:15,@,Philadelphia Eagles,L 21-32,L -10.5,,Washington Commanders,O 43.5,
