Day,Date,Time(ET),Location,Favorite,Score,Spread,Opponent,Underdog,Over/Under,Additional Notes
Thu,"Oct 13, 2022",8:15,,Washington Commanders,W 12-7,W -1,@,Chicago Bears,U 38,
Sun,"Oct 16, 2022",1:00,,San Francisco 49ers,L 14-28,L -4.5,@,Atlanta Falcons,U 45,
Sun,"Oct 16, 2022",1:00,@,Cleveland Browns,L 15-38,L -2.5,,New England Patriots,O 43,
Sun,"Oct 16, 2022",1:00,@,Green Bay Packers,L 10-27,L -7.5,,New York Jets,U 45,
Sun,"Oct 16, 2022",1:00,@,Indianapolis Colts,W 34-27,W -1.5,,Jacksonville Jaguars,O 41,
Sun,"Oct 16, 2022",1:00,,Minnesota Vikings,W 24-16,W -3,@,Miami Dolphins,U 45.5,
Sun,"Oct 16, 2022",1:00,,Cincinnati Bengals,W 30-26,W -3,@,New Orleans Saints,O 43,
Sun,"Oct 16, 2022",1:00,,Baltimore Ravens,L 20-24,L -5.5,@,New York Giants,U 45.5,
Sun,"Oct 16, 2022",1:00,,Tampa Bay Buccaneers,L 18-20,L -9.5,@,Pittsburgh Steelers,U 46,
Sun,"Oct 16, 2022",4:05,@,Los Angeles Rams,W 24-10,W -10,,Carolina Panthers,U 41.5,
Sun,"Oct 16, 2022",4:05,,Arizona Cardinals,L 9-19,L -2.5,@,Seattle Seahawks,U 50.5,
Sun,"Oct 16, 2022",4:25,,Buffalo Bills,W 24-20,W -2.5,@,Kansas City Chiefs,U 54,
Sun,"Oct 16, 2022",8:20,@,Philadelphia Eagles,W 26-17,W -6.5,,Dallas Cowboys,O 42,
Mon,"Oct 17, 2022",8:15,@,Los Angeles Chargers,W 19-16 (OT),L -4.5,,Denver Broncos,U 45.5,
