Day,Date,Time(ET),Location,Favorite,Score,Spread,Opponent,Underdog,Over/Under,Additional Notes
Sun,"Nov 12, 1967",,,Kansas City Chiefs,W 33-10,W -9,@,Boston Patriots,,
Sun,"Nov 12, 1967",,,Houston Oilers,W 20-18,L -7,@,Denver Broncos,,
Sun,"Nov 12, 1967",,@,New York Jets,W 20-10,W -6,,Buffalo Bills,,
Sun,"Nov 12, 1967",,@,San Diego Chargers,W 24-0,W -21,,Miami Dolphins,,
