Day,Date,Time(ET),Location,Favorite,Score,Spread,Opponent,Underdog,Over/Under,Additional Notes
Sun,"Oct 1, 1967",,@,Baltimore Colts,W 41-7,W -9,,San Francisco 49ers,,
Sun,"Oct 1, 1967",,@,Dallas Cowboys,L 13-35,L -1,,Los Angeles Rams,,
Sun,"Oct 1, 1967",,@,Green Bay Packers,W 23-0,W -20,,Atlanta Falcons,,at Milwaukee
Sun,"Oct 1, 1967",,,Chicago Bears,W 17-7,W -3.5,@,Minnesota Vikings,,
Sun,"Oct 1, 1967",,,Cleveland Browns,W 42-7,W -8,@,New Orleans Saints,,
Sun,"Oct 1, 1967",,@,Philadelphia Eagles,W 34-24,W -3.5,,Pittsburgh Steelers,,
Sun,"Oct 1, 1967",,,Detroit Lions,L 28-38,L -6,@,St Louis Cardinals,,
Sun,"Oct 1, 1967",,@,Washington Redskins,W 38-34,L -10,,New York Giants,,
