Day,Date,Time(ET),Location,Favorite,Score,Spread,Opponent,Underdog,Over/Under,Additional Notes
Sun,"Sep 17, 1967",,@,Buffalo Bills,L 3-20,L -11,,Houston Oilers,,
Sun,"Sep 17, 1967",,@,Miami Dolphins,W 35-21,W -4,,Denver Broncos,,
Sun,"Sep 17, 1967",,@,Oakland Raiders,W 35-7,W -10.5,,Boston Patriots,,
