Sat,"Dec 9, 1967",,@,Los Angeles Rams,W 27-24,L -5.5,,Green Bay Packers,,
Sun,"Dec 10, 1967",,,San Francisco 49ers,W 34-28,L -6.5,@,Atlanta Falcons,,
Sun,"Dec 10, 1967",,@,Baltimore Colts,W 30-10,P -20,,New Orleans Saints,,
Sun,"Dec 10, 1967",,@,Chicago Bears,T 10-10,L -9,,Minnesota Vikings,,
Sun,"Dec 10, 1967",,@,Dallas Cowboys,W 38-17,W -9,,Philadelphia Eagles,,
Sun,"Dec 10, 1967",,@,New York Giants,L 7-30,L -7.5,,Detroit Lions,,
Sun,"Dec 10, 1967",,,Washington Redskins,W 15-10,W -4.5,@,Pittsburgh Steelers,,
Sun,"Dec 10, 1967",,,Cleveland Browns,W 20-16,W -1.5,@,St Louis Cardinals,,
