Day,Date,Time(ET),At,Favorite,Score,Spread,At,Underdog,Over/Under
Thu,"Nov 23, 1967",,@,Kansas City Chiefs,L 22-44,L -6.5,,Oakland Raiders,,
Thu,"Nov 23, 1967",,@,San Diego Chargers,W 24-20,L -13.5,,Denver Broncos,,
Sun,"Nov 26, 1967",,@,Houston Oilers,W 27-6,W -6.5,,Boston Patriots,,
Sun,"Nov 26, 1967",,,Buffalo Bills,L 14-17,L -8.5,@,Miami Dolphins,,
