Day,Date,Time(ET),Location,Favorite,Score,Spread,Opponent,Underdog,Over/Under
Sun,"Nov 19, 1967",,,Los Angeles Rams,W 31-3,W -19,@,Atlanta Falcons,,
Sun,"Nov 19, 1967",,@,Baltimore Colts,W 41-7,W -13,,Detroit Lions,,
Sun,"Nov 19, 1967",,@,Chicago Bears,W 30-3,W -1.5,,St Louis Cardinals,,
Sun,"Nov 19, 1967",,@,Cleveland Browns,W 14-10,L -10,,Minnesota Vikings,,
Sun,"Nov 19, 1967",,@,Dallas Cowboys,L 20-27,L -9,,Washington Redskins,,
Sun,"Nov 19, 1967",,@,Green Bay Packers,W 13-0,L -13.5,,San Francisco 49ers,,
Sun,"Nov 19, 1967",,@,New York Giants,W 28-20,W -2.5,,Pittsburgh Steelers,,
Sun,"Nov 19, 1967",,@,Philadelphia Eagles,W 48-21,W -9,,New Orleans Saints,,
