Day,Date,Time(ET),Location,Favorite,Score,Spread,Opponent,Underdog,Over/Under,Additional Notes
Thu,"Dec 1, 1994",8:00,@,Minnesota Vikings,W 33-27 (OT),W -5.5,,Chicago Bears,O 36,
Sun,"Dec 4, 1994",1:00,,Pittsburgh Steelers,W 38-15,W -6,@,Cincinnati Bengals,O 35,
Sun,"Dec 4, 1994",1:00,@,New England Patriots,W 24-13,W -2.5,,New York Jets,P 37,
Sun,"Dec 4, 1994",1:00,,Dallas Cowboys,W 31-19,W -2.5,@,Philadelphia Eagles,O 37,
Sun,"Dec 4, 1994",1:00,@,Tampa Bay Buccaneers,W 26-21,W -2.5,,Washington Commanders,O 38,
Sun,"Dec 4, 1994",4:00,@,Cleveland Browns,L 13-16,L -7,,New York Giants,U 33,
Sun,"Dec 4, 1994",4:00,@,Detroit Lions,W 34-31,W -1.5,,Green Bay Packers,O 38.5,
Sun,"Dec 4, 1994",4:00,,Arizona Cardinals,W 30-12,W -3,@,Houston Oilers,O 32,
Sun,"Dec 4, 1994",4:00,@,Kansas City Chiefs,L 17-20 (OT),L -3.5,,Denver Broncos,U 38,
Sun,"Dec 4, 1994",4:00,@,Los Angeles Rams,L 15-31,L -3,,New Orleans Saints,O 41.5,
Sun,"Dec 4, 1994",4:00,@,San Francisco 49ers,W 50-14,W -13,,Atlanta Falcons,O 48,
Sun,"Dec 4, 1994",4:00,@,Seattle Seahawks,L 19-31,L -3,,Indianapolis Colts,O 36.5,
Sun,"Dec 4, 1994",8:00,@,Miami Dolphins,L 31-42,L -4,,Buffalo Bills,O 42,
Mon,"Dec 5, 1994",9:00,@,San Diego Chargers,L 17-24,L -4,,Los Angeles Raiders,O 37.5,
