Day,Date,Time(ET),Location,Favorite,Score,Spread,Opponent,Underdog,Over/Under,Additional Notes
Sun,"Nov 6, 1994",1:00,@,Atlanta Falcons,W 10-9,L -2.5,,San Diego Chargers,U 40.5,
Sun,"Nov 6, 1994",1:00,@,Green Bay Packers,W 38-30,W -5.5,,Detroit Lions,O 35.5,at Milwaukee
Sun,"Nov 6, 1994",1:00,,Pittsburgh Steelers,W 12-9 (OT),P -3,@,Houston Oilers,U 34.5,
Sun,"Nov 6, 1994",1:00,@,Miami Dolphins,W 22-21,L -9.5,,Indianapolis Colts,O 40,
Sun,"Nov 6, 1994",1:00,@,Minnesota Vikings,W 21-20,L -9.5,,New Orleans Saints,O 38.5,
Sun,"Nov 6, 1994",1:00,,Chicago Bears,W 20-6,W -3,@,Tampa Bay Buccaneers,U 35,
Sun,"Nov 6, 1994",1:00,,San Francisco 49ers,W 37-22,W -10,@,Washington Commanders,O 44.5,
Sun,"Nov 6, 1994",4:00,@,Cleveland Browns,W 13-6,W -3,,New England Patriots,U 37,
Sun,"Nov 6, 1994",4:00,,Denver Broncos,L 21-27,L -3,@,Los Angeles Rams,O 39,
Sun,"Nov 6, 1994",4:00,,Buffalo Bills,L 17-22,L -2.5,@,New York Jets,O 37.5,
Sun,"Nov 6, 1994",4:00,@,Philadelphia Eagles,W 17-7,W -6.5,,Arizona Cardinals,U 35.5,
Sun,"Nov 6, 1994",4:00,@,Seattle Seahawks,L 17-20 (OT),L -7.5,,Cincinnati Bengals,O 36,
Sun,"Nov 6, 1994",8:00,@,Kansas City Chiefs,W 13-3,W -3.5,,Los Angeles Raiders,U 41.5,
Mon,"Nov 7, 1994",9:00,@,Dallas Cowboys,W 38-10,W -13.5,,New York Giants,O 38,
