Day,Date,Time(ET),Location,Favorite,Score,Spread,Opponent,Underdog,Over/Under,Additional Notes
Sun,"Sep 25, 1994",1:00,@,Green Bay Packers,W 30-3,W -7,,Tampa Bay Buccaneers,U 37,
Sun,"Sep 25, 1994",1:00,,Cleveland Browns,W 21-14,W -1.5,@,Indianapolis Colts,U 39.5,
Sun,"Sep 25, 1994",1:00,@,Kansas City Chiefs,L 0-16,L -14.5,,Los Angeles Rams,U 44.5,
Sun,"Sep 25, 1994",1:00,@,Minnesota Vikings,W 38-35,L -3.5,,Miami Dolphins,O 44,
Sun,"Sep 25, 1994",1:00,,Atlanta Falcons,W 27-20,W -1,@,Washington Commanders,U 48,
Sun,"Sep 25, 1994",4:00,@,Detroit Lions,L 17-23,L -3,,New England Patriots,U 48,
Sun,"Sep 25, 1994",4:00,@,Houston Oilers,W 20-13,L -8.5,,Cincinnati Bengals,U 41,
Sun,"Sep 25, 1994",4:00,@,Los Angeles Raiders,L 24-26,L -3.5,,San Diego Chargers,O 47,
Sun,"Sep 25, 1994",4:00,@,San Francisco 49ers,W 24-13,L -15,,New Orleans Saints,U 45,
Sun,"Sep 25, 1994",6:00,,Pittsburgh Steelers,L 13-30,L -1,@,Seattle Seahawks,O 38.5,at Univ of Washington
Sun,"Sep 25, 1994",8:00,@,New York Jets,L 7-19,L -7.5,,Chicago Bears,U 38.5,
Mon,"Sep 26, 1994",9:00,@,Buffalo Bills,W 27-20,W -6.5,,Denver Broncos,U 49,
