Thu,"Nov 24, 1994",12:30,,Buffalo Bills,L 21-35,L -1.5,@,Detroit Lions,O 39,
Thu,"Nov 24, 1994",4:00,@,Dallas Cowboys,W 42-31,W -6,,Green Bay Packers,O 35,
Sun,"Nov 27, 1994",1:00,,Philadelphia Eagles,L 21-28,L -1.5,@,Atlanta Falcons,O 42,
Sun,"Nov 27, 1994",1:00,@,Cleveland Browns,W 34-10,W -8,,Houston Oilers,O 33,
Sun,"Nov 27, 1994",1:00,@,Minnesota Vikings,L 17-20 (OT),L -13.5,,Tampa Bay Buccaneers,U 40,
Sun,"Nov 27, 1994",1:00,@,New York Jets,L 24-28,L -1.5,,Miami Dolphins,O 37.5,
Sun,"Nov 27, 1994",4:00,@,Arizona Cardinals,L 16-19 (OT),L -3,,Chicago Bears,O 31,
Sun,"Nov 27, 1994",4:00,@,Denver Broncos,W 15-13,L -8.5,,Cincinnati Bengals,U 43.5,
Sun,"Nov 27, 1994",4:00,@,Los Angeles Raiders,L 3-21,L -3.5,,Pittsburgh Steelers,U 36,
Sun,"Nov 27, 1994",4:00,@,San Diego Chargers,W 31-17,W -7,,Los Angeles Rams,O 37.5,
Sun,"Nov 27, 1994",4:00,,Kansas City Chiefs,L 9-10,L -3.5,@,Seattle Seahawks,U 36.5,
Sun,"Nov 27, 1994",4:00,@,Washington Redskins,L 19-21,L -3,,New York Giants,O 36.5,
Sun,"Nov 27, 1994",8:00,@,Indianapolis Colts,L 10-12,L -1,,New England Patriots,U 40,
Mon,"Nov 28, 1994",9:00,,San Francisco 49ers,W 35-14,W -8.5,@,New Orleans Saints,O 46.5,
