Day,Date,Time(ET),Location,Favorite,Score,Spread,Opponent,Underdog,Over/Under,Additional Notes
Sun,"Dec 30, 2018",1:00,@,Buffalo Bills,W 42-17,W -5.5,,Miami Dolphins,O 39.5,
Sun,"Dec 30, 2018",1:00,@,Green Bay Packers,L 0-31,L -7.5,,Detroit Lions,U 44.5,
Sun,"Dec 30, 2018",1:00,@,Houston Texans,W 20-3,W -7,,Jacksonville Jaguars,U 39.5,
Sun,"Dec 30, 2018",1:00,@,New England Patriots,W 38-3,W -14.5,,New York Jets,U 46.5,
Sun,"Dec 30, 2018",1:00,@,New Orleans Saints,L 14-33,L -8,,Carolina Panthers,O 42,
Sun,"Dec 30, 2018",1:00,@,New York Giants,L 35-36,L -7.5,,Dallas Cowboys,O 38.5,
Sun,"Dec 30, 2018",1:00,,Atlanta Falcons,W 34-32,L -2.5,@,Tampa Bay Buccaneers,O 51.5,
Sun,"Dec 30, 2018",4:25,@,Baltimore Ravens,W 26-24,L -7,,Cleveland Browns,O 41,
Sun,"Dec 30, 2018",4:25,,Los Angeles Chargers,W 23-9,W -7,@,Denver Broncos,U 43.5,
Sun,"Dec 30, 2018",4:25,@,Kansas City Chiefs,W 35-3,W -14.5,,Oakland Raiders,U 52.5,
Sun,"Dec 30, 2018",4:25,@,Los Angeles Rams,W 48-32,W -10.5,,San Francisco 49ers,O 49.5,
Sun,"Dec 30, 2018",4:25,@,Minnesota Vikings,L 10-24,L -6,,Chicago Bears,U 40.5,
Sun,"Dec 30, 2018",4:25,@,Pittsburgh Steelers,W 16-13,L -14,,Cincinnati Bengals,U 45,
Sun,"Dec 30, 2018",4:25,@,Seattle Seahawks,W 27-24,L -14,,Arizona Cardinals,O 39.5,
Sun,"Dec 30, 2018",4:25,,Philadelphia Eagles,W 24-0,W -6,@,Washington Redskins,U 42.5,
Sun,"Dec 30, 2018",8:20,,Indianapolis Colts,W 33-17,W -5.5,@,Tennessee Titans,O 42.5,
