Day,Date,Time(ET),Location,Favorite,Score,Spread,Opponent,Underdog,Over/Under,Additional Notes
Sat,"Dec 22, 2018",4:30,@,Tennessee Titans,W 25-16,L -11.5,,Washington Commanders,O 37.5,
Sat,"Dec 22, 2018",8:20,@,Los Angeles Chargers,L 10-22,L -4,,Baltimore Ravens,U 42.5,
Sun,"Dec 23, 2018",1:00,,Atlanta Falcons,W 24-10,W -3,@,Carolina Panthers,U 46,
Sun,"Dec 23, 2018",1:00,@,Cleveland Browns,W 26-18,L -10,,Cincinnati Bengals,P 44,
Sun,"Dec 23, 2018",1:00,@,Dallas Cowboys,W 27-20,L -7.5,,Tampa Bay Buccaneers,U 48,
Sun,"Dec 23, 2018",1:00,,Minnesota Vikings,W 27-9,W -6.5,@,Detroit Lions,U 42.5,
Sun,"Dec 23, 2018",1:00,@,Indianapolis Colts,W 28-27,L -10,,New York Giants,O 48.5,
Sun,"Dec 23, 2018",1:00,@,Miami Dolphins,L 7-17,L -3,,Jacksonville Jaguars,U 39.5,
Sun,"Dec 23, 2018",1:00,@,New England Patriots,W 24-12,L -13.5,,Buffalo Bills,U 45,
Sun,"Dec 23, 2018",1:00,,Green Bay Packers,W 44-38 (OT),W -3,@,New York Jets,O 47.5,
Sun,"Dec 23, 2018",1:00,@,Philadelphia Eagles,W 32-30,W -1,,Houston Texans,O 46.5,
Sun,"Dec 23, 2018",4:05,,Los Angeles Rams,W 31-9,W -14.5,@,Arizona Cardinals,U 43,
Sun,"Dec 23, 2018",4:05,,Chicago Bears,W 14-9,W -4,@,San Francisco 49ers,U 44,
Sun,"Dec 23, 2018",4:25,@,New Orleans Saints,W 31-28,L -6.5,,Pittsburgh Steelers,O 53,
Sun,"Dec 23, 2018",8:20,,Kansas City Chiefs,L 31-38,L -1,@,Seattle Seahawks,O 54.5,
Mon,"Dec 24, 2018",8:15,,Denver Broncos,L 14-27,L -2.5,@,Oakland Raiders,U 42.5,
