Day,Date,Time(ET),Location,Favorite,Score,Spread,Opponent,Underdog,Over/Under,Additional Notes
Thu,"Sep 13, 2018",8:20,@,Cincinnati Bengals,W 34-23,W -1,,Baltimore Ravens,O 43,
Sun,"Sep 16, 2018",1:00,@,Atlanta Falcons,W 31-24,W -5.5,,Carolina Panthers,O 44,
Sun,"Sep 16, 2018",1:00,,Los Angeles Chargers,W 31-20,W -7.5,@,Buffalo Bills,O 41.5,
Sun,"Sep 16, 2018",1:00,,Minnesota Vikings,T 29-29 (OT),L -2,@,Green Bay Packers,O 45,
Sun,"Sep 16, 2018",1:00,@,New Orleans Saints,W 21-18,L -10,,Cleveland Browns,U 51,
Sun,"Sep 16, 2018",1:00,@,New York Jets,L 12-20,L -3,,Miami Dolphins,U 43,
Sun,"Sep 16, 2018",1:00,@,Pittsburgh Steelers,L 37-42,L -4.5,,Kansas City Chiefs,O 52,
Sun,"Sep 16, 2018",1:00,,Philadelphia Eagles,L 21-27,L -3,@,Tampa Bay Buccaneers,O 46.5,
Sun,"Sep 16, 2018",1:00,,Houston Texans,L 17-20,L -3.5,@,Tennessee Titans,U 41,
Sun,"Sep 16, 2018",1:00,@,Washington Redskins,L 9-21,L -6,,Indianapolis Colts,U 48,
Sun,"Sep 16, 2018",4:05,@,Los Angeles Rams,W 34-0,W -13.5,,Arizona Cardinals,U 43.5,
Sun,"Sep 16, 2018",4:05,@,San Francisco 49ers,W 30-27,L -6,,Detroit Lions,O 48.5,
Sun,"Sep 16, 2018",4:25,@,Denver Broncos,W 20-19,L -5.5,,Oakland Raiders,U 44,
Sun,"Sep 16, 2018",4:25,,New England Patriots,L 20-31,L -2,@,Jacksonville Jaguars,O 44.5,
Sun,"Sep 16, 2018",8:20,@,Dallas Cowboys,W 20-13,W -3,,New York Giants,U 42,
Mon,"Sep 17, 2018",8:15,@,Chicago Bears,W 24-17,W -4.5,,Seattle Seahawks,U 42.5,
