Day,Date,Time(ET),Location,Favorite,Score,Spread,Opponent,Underdog,Over/Under,Additional Notes
Thu,"Dec 13, 2018",8:20,@,Kansas City Chiefs,L 28-29,L -3.5,,Los Angeles Chargers,O 54,
Sat,"Dec 15, 2018",4:30,,Houston Texans,W 29-22,P -7,@,New York Jets,O 44,
Sat,"Dec 15, 2018",8:20,@,Denver Broncos,L 16-17,L -1,,Cleveland Browns,U 47,
Sun,"Dec 16, 2018",1:00,@,Atlanta Falcons,W 40-14,W -10,,Arizona Cardinals,O 43.5,
Sun,"Dec 16, 2018",1:00,@,Baltimore Ravens,W 20-12,L -8.5,,Tampa Bay Buccaneers,U 45,
Sun,"Dec 16, 2018",1:00,@,Buffalo Bills,W 14-13,L -2.5,,Detroit Lions,U 40,
Sun,"Dec 16, 2018",1:00,@,Chicago Bears,W 24-17,W -5.5,,Green Bay Packers,U 46.5,
Sun,"Dec 16, 2018",1:00,@,Cincinnati Bengals,W 30-16,W -3,,Oakland Raiders,P 46,
Sun,"Dec 16, 2018",1:00,@,Indianapolis Colts,W 23-0,W -3,,Dallas Cowboys,U 46.5,
Sun,"Dec 16, 2018",1:00,@,Jacksonville Jaguars,L 13-16,L -7.5,,Washington Commanders,U 36.5,
Sun,"Dec 16, 2018",1:00,@,Minnesota Vikings,W 41-17,W -7.5,,Miami Dolphins,O 45,
Sun,"Dec 16, 2018",1:00,,Tennessee Titans,W 17-0,W -2.5,@,New York Giants,U 42,
Sun,"Dec 16, 2018",4:05,,Seattle Seahawks,L 23-26 (OT),L -3.5,@,San Francisco 49ers,O 44,
Sun,"Dec 16, 2018",4:25,,New England Patriots,L 10-17,L -2.5,@,Pittsburgh Steelers,U 56,
Sun,"Dec 16, 2018",8:20,@,Los Angeles Rams,L 23-30,L -13.5,,Philadelphia Eagles,O 52.5,
Mon,"Dec 17, 2018",8:15,,New Orleans Saints,W 12-9,L -6,@,Carolina Panthers,U 50.5,
