Day,Date,Time(ET),Location,Favorite,Score,Spread,Opponent,Underdog,Over/Under,Additional Notes
Thu,"Oct 4, 2018",8:20,@,New England Patriots,W 38-24,W -10.5,,Indianapolis Colts,O 49.5,
Sun,"Oct 7, 2018",1:00,,Tennessee Titans,L 12-13,L -6,@,Buffalo Bills,U 38.5,
Sun,"Oct 7, 2018",1:00,@,Carolina Panthers,W 33-31,L -7,,New York Giants,O 43.5,
Sun,"Oct 7, 2018",1:00,@,Cincinnati Bengals,W 27-17,W -6.5,,Miami Dolphins,U 47.5,
Sun,"Oct 7, 2018",1:00,,Baltimore Ravens,L 9-12 (OT),L -3,@,Cleveland Browns,U 44.5,
Sun,"Oct 7, 2018",1:00,@,Detroit Lions,W 31-23,W -1,,Green Bay Packers,O 50,
Sun,"Oct 7, 2018",1:00,@,Kansas City Chiefs,W 30-14,W -3,,Jacksonville Jaguars,U 48,
Sun,"Oct 7, 2018",1:00,@,New York Jets,W 34-16,W -1,,Denver Broncos,O 43,
Sun,"Oct 7, 2018",1:00,@,Pittsburgh Steelers,W 41-17,W -3.5,,Atlanta Falcons,O 57,
Sun,"Oct 7, 2018",4:05,@,Los Angeles Chargers,W 26-10,W -5,,Oakland Raiders,U 52,
Sun,"Oct 7, 2018",4:25,@,Philadelphia Eagles,L 21-23,L -3.5,,Minnesota Vikings,U 48,
Sun,"Oct 7, 2018",4:25,@,San Francisco 49ers,L 18-28,L -3,,Arizona Cardinals,O 40.5,
Sun,"Oct 7, 2018",4:25,,Los Angeles Rams,W 33-31,L -7.5,@,Seattle Seahawks,O 50.5,
Sun,"Oct 7, 2018",8:20,@,Houston Texans,W 19-16 (OT),L -3.5,,Dallas Cowboys,U 45.5,
Mon,"Oct 8, 2018",8:15,@,New Orleans Saints,W 43-19,W -5.5,,Washington Redskins,O 51.5,
