Day,Date,Time(ET),Location,Favorite,Score,Spread,Opponent,Underdog,Over/Under,Additional Notes
Thu,"Nov 8, 2018",8:20,@,Pittsburgh Steelers,W 52-21,W -3.5,,Carolina Panthers,O 51,
Sun,"Nov 11, 2018",1:00,@,Chicago Bears,W 34-22,W -7.5,,Detroit Lions,O 44.5,
Sun,"Nov 11, 2018",1:00,,New Orleans Saints,W 51-14,W -6,@,Cincinnati Bengals,O 53.5,
Sun,"Nov 11, 2018",1:00,,Atlanta Falcons,L 16-28,L -5.5,@,Cleveland Browns,U 49.5,
Sun,"Nov 11, 2018",1:00,@,Indianapolis Colts,W 29-26,P -3,,Jacksonville Jaguars,O 48,
Sun,"Nov 11, 2018",1:00,@,Kansas City Chiefs,W 26-14,L -16.5,,Arizona Cardinals,U 49.5,
Sun,"Nov 11, 2018",1:00,@,New York Jets,L 10-41,L -7,,Buffalo Bills,O 38,
Sun,"Nov 11, 2018",1:00,@,Tampa Bay Buccaneers,L 3-16,L -3.5,,Washington Redskins,U 51,
Sun,"Nov 11, 2018",1:00,,New England Patriots,L 10-34,L -6.5,@,Tennessee Titans,U 47,
Sun,"Nov 11, 2018",4:05,,Los Angeles Chargers,W 20-6,W -10.5,@,Oakland Raiders,U 50,
Sun,"Nov 11, 2018",4:25,@,Green Bay Packers,W 31-12,W -11,,Miami Dolphins,U 48.5,
Sun,"Nov 11, 2018",4:25,@,Los Angeles Rams,W 36-31,L -10,,Seattle Seahawks,O 51,
Sun,"Nov 11, 2018",8:20,@,Philadelphia Eagles,L 20-27,L -7.5,,Dallas Cowboys,O 45.5,
Mon,"Nov 12, 2018",8:15,@,San Francisco 49ers,L 23-27,L -3,,New York Giants,O 45,
