Day,Date,Time(ET),Location,Favorite,Score,Spread,Opponent,Underdog,Over/Under,Additional Notes
Sun,"Oct 7, 1979",1:00,@,Atlanta Falcons,W 25-7,W -6,,Green Bay Packers,U 35,
Sun,"Oct 7, 1979",1:00,@,Buffalo Bills,L 0-7,L -5,,Chicago Bears,U 40,
Sun,"Oct 7, 1979",1:00,@,Cincinnati Bengals,L 7-10,L PK,,Kansas City Chiefs,U 38,
Sun,"Oct 7, 1979",1:00,@,New England Patriots,W 24-17,L -13,,Detroit Lions,O 40,
Sun,"Oct 7, 1979",1:00,,Tampa Bay Buccaneers,L 14-17,L -6,@,New York Giants,U 34,
Sun,"Oct 7, 1979",1:00,@,Philadelphia Eagles,W 28-17,W -1,,Washington Commanders,O 37,
Sun,"Oct 7, 1979",2:00,@,Houston Oilers,L 17-24,L -7,,St Louis Cardinals,O 39,
Sun,"Oct 7, 1979",4:00,,New York Jets,L 8-10,L -3,@,Baltimore Colts,U 42,
Sun,"Oct 7, 1979",4:00,,Pittsburgh Steelers,W 51-35,W -4,@,Cleveland Browns,O 36,
Sun,"Oct 7, 1979",4:00,,San Diego Chargers,L 0-7,L -1,@,Denver Broncos,U 37,
Sun,"Oct 7, 1979",4:00,,Dallas Cowboys,W 36-20,W -7,@,Minnesota Vikings,O 39,
Sun,"Oct 7, 1979",4:00,,Los Angeles Rams,W 35-17,W -4,@,New Orleans Saints,O 39,
Sun,"Oct 7, 1979",5:00,,Seattle Seahawks,W 35-24,W -5,@,San Francisco 49ers,O 43,
Mon,"Oct 8, 1979",9:00,,Miami Dolphins,L 3-13,L -1,@,Oakland Raiders,U 39,
