Day,Date,Time(ET),At,Favorite,Score,Spread,At,Underdog,Over/Under
Thu,"Nov 22, 1979",12:30,,Chicago Bears,L 0-20,L -6,@,Detroit Lions,U 36,
Thu,"Nov 22, 1979",4:00,@,Dallas Cowboys,L 24-30,L -1,,Houston Oilers,O 41,
Sun,"Nov 25, 1979",1:00,,New Orleans Saints,W 37-6,W -2,@,Atlanta Falcons,P 43,
Sun,"Nov 25, 1979",1:00,@,Cincinnati Bengals,W 34-28,W -2,,St Louis Cardinals,O 42,
Sun,"Nov 25, 1979",1:00,@,New England Patriots,L 13-16 (OT),L -10,,Buffalo Bills,U 41,
Sun,"Nov 25, 1979",1:00,,Washington Redskins,L 6-14,L -3,@,New York Giants,U 36,
Sun,"Nov 25, 1979",1:00,@,Pittsburgh Steelers,W 33-30 (OT),L -10,,Cleveland Browns,O 42,
Sun,"Nov 25, 1979",1:00,@,Tampa Bay Buccaneers,L 22-23,L -8,,Minnesota Vikings,O 36,
Sun,"Nov 25, 1979",2:00,,Philadelphia Eagles,W 21-10,W -4,@,Green Bay Packers,U 36,
Sun,"Nov 25, 1979",4:00,,Miami Dolphins,W 28-24,P -4,@,Baltimore Colts,O 37,
Sun,"Nov 25, 1979",4:00,@,Denver Broncos,L 10-14,L -4,,Oakland Raiders,U 37,
Sun,"Nov 25, 1979",4:00,@,San Diego Chargers,W 28-7,W -10,,Kansas City Chiefs,U 38,
Sun,"Nov 25, 1979",4:00,,Los Angeles Rams,W 26-20,P -6,@,San Francisco 49ers,O 39,
Mon,"Nov 26, 1979",9:00,@,Seattle Seahawks,W 30-7,W -6,,New York Jets,U 45,
