Day,Date,Time(ET),Location,Favorite,Score,Spread,Opponent,Underdog,Over/Under,Additional Notes
Thu,"Oct 25, 1979",9:00,,San Diego Chargers,L 22-45,L -1,@,Oakland Raiders,O 41,
Sun,"Oct 28, 1979",1:00,,Buffalo Bills,W 20-17,P -3,@,Detroit Lions,U 38,
Sun,"Oct 28, 1979",1:00,@,Houston Oilers,W 27-24 (OT),L -6,,New York Jets,O 42,
Sun,"Oct 28, 1979",1:00,@,Pittsburgh Steelers,W 14-3,W -3,,Dallas Cowboys,U 39,
Sun,"Oct 28, 1979",1:00,@,Washington Commanders,L 10-14,L -6,,New Orleans Saints,U 40,
Sun,"Oct 28, 1979",2:00,,New England Patriots,L 26-31,L -4,@,Baltimore Colts,O 37,
Sun,"Oct 28, 1979",2:00,@,Minnesota Vikings,L 10-12,L PK,,Tampa Bay Buccaneers,U 37,
Sun,"Oct 28, 1979",2:00,@,St Louis Cardinals,L 20-38,L -3,,Cleveland Browns,O 42,
Sun,"Oct 28, 1979",4:00,@,Cincinnati Bengals,W 37-13,W -3,,Philadelphia Eagles,O 38,
Sun,"Oct 28, 1979",4:00,@,Denver Broncos,W 20-3,W -7,,Kansas City Chiefs,U 34,
Sun,"Oct 28, 1979",4:00,@,Los Angeles Rams,L 14-20,L -6,,New York Giants,U 37,
Sun,"Oct 28, 1979",4:00,@,Miami Dolphins,W 27-7,W -11,,Green Bay Packers,U 36,
Sun,"Oct 28, 1979",4:00,,Chicago Bears,W 28-27,L -3,@,San Francisco 49ers,O 39,
Mon,"Oct 29, 1979",9:00,,Seattle Seahawks,W 31-28,W -2,@,Atlanta Falcons,O 42,
