Day,Date,Time(ET),Location,Favorite,Score,Spread,Opponent,Underdog,Over/Under,Additional Notes
Sun,"Sep 16, 1979",1:00,,Denver Broncos,W 20-17 (OT),P -3,@,Atlanta Falcons,O 32,
Sun,"Sep 16, 1979",1:00,,New England Patriots,W 20-14,P -6,@,Cincinnati Bengals,U 41,
Sun,"Sep 16, 1979",1:00,@,Cleveland Browns,W 13-10,L -7,,Baltimore Colts,U 42,
Sun,"Sep 16, 1979",1:00,@,New Orleans Saints,L 14-26,L -3,,Philadelphia Eagles,U 42,
Sun,"Sep 16, 1979",1:00,@,New York Jets,W 31-10,W -6,,Detroit Lions,U 42,
Sun,"Sep 16, 1979",2:00,@,Green Bay Packers,L 10-21,L -2,,Tampa Bay Buccaneers,U 36,
Sun,"Sep 16, 1979",2:00,@,Houston Oilers,W 20-6,W -5,,Kansas City Chiefs,U 37,
Sun,"Sep 16, 1979",2:00,,Miami Dolphins,W 27-12,W -7,@,Minnesota Vikings,O 37,
Sun,"Sep 16, 1979",4:00,@,Dallas Cowboys,W 24-20,L -9,,Chicago Bears,O 37,
Sun,"Sep 16, 1979",4:00,@,Los Angeles Rams,W 27-24,L -13,,San Francisco 49ers,O 39,
Sun,"Sep 16, 1979",4:00,@,San Diego Chargers,W 27-19,L -9,,Buffalo Bills,O 44,
Sun,"Sep 16, 1979",4:00,@,Seattle Seahawks,W 27-10,W -3,,Oakland Raiders,U 44,
Sun,"Sep 16, 1979",4:00,,Pittsburgh Steelers,W 24-21,L -6,@,St Louis Cardinals,O 40,
Mon,"Sep 17, 1979",9:00,@,Washington Commanders,W 27-0,W -6,,New York Giants,U 37,
