Day,Date,Time(ET),Location,Favorite,Score,Spread,Opponent,Underdog,Over/Under,Additional Notes
Sat,"Dec 15, 1979",12:30,@,Miami Dolphins,L 24-27,L -6,,New York Jets,O 45,
Sat,"Dec 15, 1979",4:00,@,Detroit Lions,L 13-18,L -3,,Green Bay Packers,U 34,
Sun,"Dec 16, 1979",1:00,@,Atlanta Falcons,W 31-21,W -3,,San Francisco 49ers,O 45,
Sun,"Dec 16, 1979",1:00,@,Cincinnati Bengals,W 16-12,W -1,,Cleveland Browns,U 41,
Sun,"Dec 16, 1979",1:00,@,New England Patriots,W 27-23,L -5,,Minnesota Vikings,O 40,
Sun,"Dec 16, 1979",1:00,@,New York Giants,L 7-31,L -6,,Baltimore Colts,O 37,
Sun,"Dec 16, 1979",1:00,@,Pittsburgh Steelers,W 28-0,W -12,,Buffalo Bills,U 39,
Sun,"Dec 16, 1979",1:00,@,Tampa Bay Buccaneers,W 3-0,P -3,,Kansas City Chiefs,U 33,
Sun,"Dec 16, 1979",2:00,@,Chicago Bears,W 42-6,W -4,,St Louis Cardinals,O 37,
Sun,"Dec 16, 1979",4:00,@,Dallas Cowboys,W 35-34,L -8,,Washington Redskins,O 39.5,
Sun,"Dec 16, 1979",4:00,@,Houston Oilers,L 20-26,L -4,,Philadelphia Eagles,O 39,
Sun,"Dec 16, 1979",4:00,@,Los Angeles Rams,L 14-29,L -6,,New Orleans Saints,O 42,
Sun,"Dec 16, 1979",4:00,@,Oakland Raiders,L 24-29,L -8,,Seattle Seahawks,O 45,
Mon,"Dec 17, 1979",9:00,@,San Diego Chargers,W 17-7,W -6,,Denver Broncos,U 38,
