Day,Date,Time(ET),Location,Favorite,Score,Spread,Opponent,Underdog,Over/Under,Additional Notes
Sun,"Sep 30, 1979",1:00,@,Atlanta Falcons,L 7-16,L -3,,Washington Commanders,U 37,
Sun,"Sep 30, 1979",1:00,@,Detroit Lions,L 10-13,L -3,,Minnesota Vikings,U 39,
Sun,"Sep 30, 1979",1:00,@,New Orleans Saints,W 24-14,W -6,,New York Giants,U 39,
Sun,"Sep 30, 1979",1:00,,Miami Dolphins,L 27-33,L -4,@,New York Jets,O 43,
Sun,"Sep 30, 1979",1:00,,Pittsburgh Steelers,L 14-17,L -4,@,Philadelphia Eagles,U 36,
Sun,"Sep 30, 1979",2:00,@,Baltimore Colts,L 13-31,L -2,,Buffalo Bills,O 42,
Sun,"Sep 30, 1979",2:00,@,Chicago Bears,L 13-17,L -1,,Tampa Bay Buccaneers,U 34,
Sun,"Sep 30, 1979",2:00,@,Houston Oilers,W 31-10,W -6,,Cleveland Browns,O 39,
Sun,"Sep 30, 1979",4:00,@,Dallas Cowboys,W 38-13,W -10,,Cincinnati Bengals,O 40,
Sun,"Sep 30, 1979",4:00,@,Los Angeles Rams,W 21-0,W -6,,St Louis Cardinals,U 38,
Sun,"Sep 30, 1979",4:00,,Denver Broncos,L 3-27,L -3,@,Oakland Raiders,U 36,
Sun,"Sep 30, 1979",4:00,@,San Diego Chargers,W 31-9,W -13,,San Francisco 49ers,U 44,
Sun,"Sep 30, 1979",4:00,@,Seattle Seahawks,L 6-24,L -6,,Kansas City Chiefs,U 43,
Mon,"Oct 1, 1979",9:00,,New England Patriots,L 14-27,L -7,@,Green Bay Packers,O 39,
